timestamp,sendQueueLen,fillChanLen,sentPacketNumber,gapFillReceived,fillChanDropped
2026-08-17T00:25:15.8426111Z,3,0,4,1,0
2026-08-17T00:25:15.8474601Z,9,0,4,3,0
2026-08-17T00:25:15.8524777Z,14,0,6,3,0
2026-08-17T00:25:15.8581668Z,25,0,9,7,0
2026-08-17T00:25:15.8629802Z,28,0,10,7,0
2026-08-17T00:25:15.8677377Z,33,0,13,7,0
2026-08-17T00:25:15.8726823Z,37,0,14,7,0
2026-08-17T00:25:15.8776491Z,44,0,15,8,0
2026-08-17T00:25:15.8824003Z,50,0,17,10,0
2026-08-17T00:25:15.8879157Z,54,0,19,10,0
2026-08-17T00:25:15.8927749Z,56,0,20,10,0
2026-08-17T00:25:15.8977052Z,58,0,20,11,0
2026-08-17T00:25:15.9024736Z,63,0,20,11,0
2026-08-17T00:25:15.907734Z,70,0,20,14,0
2026-08-17T00:25:15.9128131Z,71,0,23,14,0
2026-08-17T00:25:15.9178855Z,74,0,25,14,0
2026-08-17T00:25:15.9252321Z,80,0,27,14,0
2026-08-17T00:25:15.9277095Z,82,0,28,14,0
2026-08-17T00:25:15.9327609Z,87,0,29,17,0
2026-08-17T00:25:15.9378948Z,90,0,29,18,0
2026-08-17T00:25:15.9427783Z,93,0,31,18,0
2026-08-17T00:25:15.9477769Z,97,0,35,18,0
2026-08-17T00:25:15.9527344Z,102,0,35,20,0
2026-08-17T00:25:15.9580968Z,104,0,36,20,0
2026-08-17T00:25:15.9624384Z,105,0,41,20,0
2026-08-17T00:25:15.9678793Z,112,0,41,21,0
2026-08-17T00:25:15.9727095Z,121,0,41,25,0
2026-08-17T00:25:15.9774561Z,124,0,41,25,0
2026-08-17T00:25:15.9827165Z,128,0,41,25,0
2026-08-17T00:25:15.9880233Z,133,0,43,25,0
2026-08-17T00:25:15.9925605Z,138,0,45,25,0
2026-08-17T00:25:15.9976836Z,145,0,47,26,0
2026-08-17T00:25:16.0027896Z,150,0,47,27,0
2026-08-17T00:25:16.0079077Z,153,0,47,27,0
2026-08-17T00:25:16.0127236Z,156,0,47,27,0
2026-08-17T00:25:16.0178965Z,161,0,47,28,0
2026-08-17T00:25:16.0228981Z,165,0,47,29,0
2026-08-17T00:25:16.0281657Z,167,0,49,29,0
2026-08-17T00:25:16.0325976Z,172,0,50,30,0
2026-08-17T00:25:16.0374308Z,180,0,50,35,0
2026-08-17T00:25:16.0427447Z,184,0,51,36,0
2026-08-17T00:25:16.0477806Z,186,0,51,36,0
2026-08-17T00:25:16.0527177Z,187,0,57,36,0
2026-08-17T00:25:16.057483Z,192,0,58,37,0
2026-08-17T00:25:16.0627515Z,197,0,58,38,0
2026-08-17T00:25:16.0684175Z,204,0,58,39,0
2026-08-17T00:25:16.0727973Z,209,0,60,40,0
2026-08-17T00:25:16.0774624Z,215,0,60,43,0
2026-08-17T00:25:16.0829066Z,219,0,63,43,0
2026-08-17T00:25:16.0877518Z,225,0,63,44,0
2026-08-17T00:25:16.092699Z,230,0,63,45,0
2026-08-17T00:25:16.0979048Z,232,0,64,45,0
2026-08-17T00:25:16.1027525Z,238,0,66,45,0
2026-08-17T00:25:16.1076856Z,249,0,66,50,0
2026-08-17T00:25:16.1127442Z,255,0,67,53,0
2026-08-17T00:25:16.1188609Z,260,0,70,54,0
2026-08-17T00:25:16.1226018Z,262,0,73,55,0
2026-08-17T00:25:16.1287624Z,271,0,73,57,0
2026-08-17T00:25:16.1329302Z,274,0,73,57,0
2026-08-17T00:25:16.137673Z,276,0,74,57,0
2026-08-17T00:25:16.1426717Z,280,0,76,57,0
2026-08-17T00:25:16.147725Z,284,0,76,57,0
2026-08-17T00:25:16.1531335Z,288,0,76,58,0
2026-08-17T00:25:16.1580029Z,288,0,78,58,0
2026-08-17T00:25:16.1627693Z,293,0,78,61,0
2026-08-17T00:25:16.1676461Z,301,0,78,65,0
2026-08-17T00:25:16.1727327Z,302,0,79,65,0
2026-08-17T00:25:16.1775119Z,303,0,80,65,0
2026-08-17T00:25:16.1825379Z,300,0,83,65,0
2026-08-17T00:25:16.1879429Z,299,0,85,66,0
2026-08-17T00:25:16.1923819Z,299,0,87,68,0
2026-08-17T00:25:16.197911Z,295,0,91,68,0
2026-08-17T00:25:16.2025899Z,292,0,94,68,0
2026-08-17T00:25:16.2075221Z,289,0,97,68,0
2026-08-17T00:25:16.2127344Z,287,0,99,68,0
2026-08-17T00:25:16.2179883Z,292,0,99,73,0
2026-08-17T00:25:16.2227689Z,295,0,99,76,0
2026-08-17T00:25:16.2279632Z,298,0,99,79,0
2026-08-17T00:25:16.2333194Z,298,0,99,79,0
2026-08-17T00:25:16.2374264Z,298,0,99,79,0
2026-08-17T00:25:16.2428003Z,298,0,99,79,0
2026-08-17T00:25:16.2479188Z,298,0,99,79,0
2026-08-17T00:25:16.2524209Z,298,0,99,79,0
2026-08-17T00:25:16.2578175Z,297,0,100,79,0
2026-08-17T00:25:16.2623882Z,295,0,102,79,0
2026-08-17T00:25:16.2674008Z,290,0,107,79,0
2026-08-17T00:25:16.2726608Z,285,0,114,81,0
2026-08-17T00:25:16.2774475Z,282,0,117,81,0
2026-08-17T00:25:16.2824576Z,283,0,117,82,0
2026-08-17T00:25:16.2877183Z,284,0,117,83,0
2026-08-17T00:25:16.2925535Z,284,0,117,83,0
2026-08-17T00:25:16.2979781Z,284,0,117,83,0
2026-08-17T00:25:16.3023874Z,282,0,119,83,0
2026-08-17T00:25:16.3076335Z,279,0,122,83,0
2026-08-17T00:25:16.3128777Z,278,0,123,83,0
2026-08-17T00:25:16.3179882Z,278,0,123,83,0
2026-08-17T00:25:16.3231254Z,278,0,123,83,0
2026-08-17T00:25:16.3278829Z,275,0,126,83,0
2026-08-17T00:25:16.3325336Z,272,0,129,83,0
2026-08-17T00:25:16.3378587Z,268,0,133,83,0
2026-08-17T00:25:16.3427844Z,264,0,137,83,0
2026-08-17T00:25:16.3474639Z,266,0,138,86,0
2026-08-17T00:25:16.3527428Z,264,0,141,87,0
2026-08-17T00:25:16.3576682Z,268,0,141,91,0
2026-08-17T00:25:16.3628693Z,274,0,141,97,0
2026-08-17T00:25:16.3677589Z,274,0,141,97,0
2026-08-17T00:25:16.3727219Z,274,0,141,97,0
2026-08-17T00:25:16.3774784Z,272,0,143,97,0
2026-08-17T00:25:16.3827668Z,267,0,148,97,0
2026-08-17T00:25:16.3877255Z,262,0,153,97,0
2026-08-17T00:25:16.3928807Z,257,0,158,97,0
2026-08-17T00:25:16.3976272Z,252,0,163,98,0
2026-08-17T00:25:16.4029495Z,254,0,163,99,0
2026-08-17T00:25:16.4080867Z,256,0,163,101,0
2026-08-17T00:25:16.4128589Z,259,0,163,104,0
2026-08-17T00:25:16.4179289Z,258,0,164,104,0
2026-08-17T00:25:16.4226712Z,254,0,168,104,0
2026-08-17T00:25:16.4278722Z,255,0,168,105,0
2026-08-17T00:25:16.4328416Z,252,0,171,105,0
2026-08-17T00:25:16.4375386Z,255,0,171,108,0
2026-08-17T00:25:16.4427614Z,253,0,173,108,0
2026-08-17T00:25:16.4475516Z,250,0,176,108,0
2026-08-17T00:25:16.4526654Z,247,0,179,108,0
2026-08-17T00:25:16.4583181Z,245,0,182,109,0
2026-08-17T00:25:16.4627165Z,243,0,184,109,0
2026-08-17T00:25:16.4675596Z,240,0,187,109,0
2026-08-17T00:25:16.4724027Z,237,0,190,109,0
2026-08-17T00:25:16.4775882Z,235,0,192,109,0
2026-08-17T00:25:16.4826545Z,235,0,192,109,0
2026-08-17T00:25:16.4880496Z,236,0,192,110,0
2026-08-17T00:25:16.4923875Z,240,0,192,114,0
2026-08-17T00:25:16.4974077Z,241,0,192,115,0
2026-08-17T00:25:16.5024711Z,241,0,192,115,0
2026-08-17T00:25:16.5076164Z,245,0,192,119,0
2026-08-17T00:25:16.5126226Z,246,0,192,121,0
2026-08-17T00:25:16.5178265Z,253,0,192,127,0
2026-08-17T00:25:16.523287Z,253,0,192,127,0
2026-08-17T00:25:16.5279378Z,253,0,192,127,0
2026-08-17T00:25:16.5328657Z,250,0,195,127,0
2026-08-17T00:25:16.5375991Z,246,0,199,127,0
2026-08-17T00:25:16.5427586Z,234,0,211,127,0
2026-08-17T00:25:16.5474917Z,234,0,211,127,0
2026-08-17T00:25:16.552605Z,234,0,211,127,0
2026-08-17T00:25:16.5575344Z,231,0,215,128,0
2026-08-17T00:25:16.5627594Z,230,0,216,128,0
2026-08-17T00:25:16.5676667Z,229,0,217,128,0
2026-08-17T00:25:16.5728799Z,226,0,220,128,0
2026-08-17T00:25:16.5778715Z,223,0,223,128,0
2026-08-17T00:25:16.5828096Z,220,0,226,128,0
2026-08-17T00:25:16.5877445Z,215,0,231,128,0
2026-08-17T00:25:16.5925822Z,209,0,237,128,0
2026-08-17T00:25:16.5979124Z,206,0,240,128,0
2026-08-17T00:25:16.6029027Z,210,0,240,132,0
2026-08-17T00:25:16.6074185Z,214,0,240,136,0
2026-08-17T00:25:16.6128146Z,217,0,240,139,0
2026-08-17T00:25:16.6177298Z,221,0,240,143,0
2026-08-17T00:25:16.6228793Z,222,0,240,144,0
2026-08-17T00:25:16.6278686Z,226,0,240,149,0
2026-08-17T00:25:16.6335485Z,232,0,240,154,0
2026-08-17T00:25:16.6375767Z,232,0,240,154,0
2026-08-17T00:25:16.6426367Z,231,0,241,154,0
2026-08-17T00:25:16.6475494Z,227,0,245,154,0
2026-08-17T00:25:16.6526701Z,224,0,248,154,0
2026-08-17T00:25:16.6576139Z,224,0,248,154,0
2026-08-17T00:25:16.6627839Z,224,0,248,154,0
2026-08-17T00:25:16.6674737Z,220,0,252,154,0
2026-08-17T00:25:16.6725561Z,215,0,257,154,0
2026-08-17T00:25:16.6773952Z,210,0,263,155,0
2026-08-17T00:25:16.6825424Z,213,0,263,158,0
2026-08-17T00:25:16.6876123Z,215,0,263,160,0
2026-08-17T00:25:16.6924674Z,215,0,263,160,0
2026-08-17T00:25:16.6975034Z,214,0,264,160,0
2026-08-17T00:25:16.7025649Z,214,0,265,161,0
2026-08-17T00:25:16.7078191Z,212,0,267,161,0
2026-08-17T00:25:16.7128227Z,210,0,269,161,0
2026-08-17T00:25:16.717418Z,210,0,269,161,0
2026-08-17T00:25:16.72289Z,210,0,269,161,0
2026-08-17T00:25:16.727451Z,210,0,269,161,0
2026-08-17T00:25:16.7328209Z,207,0,272,161,0
2026-08-17T00:25:16.737442Z,201,0,278,161,0
2026-08-17T00:25:16.7426606Z,197,0,282,161,0
2026-08-17T00:25:16.7477965Z,193,0,287,162,0
2026-08-17T00:25:16.7528118Z,190,0,290,162,0
2026-08-17T00:25:16.7576875Z,185,0,295,162,0
2026-08-17T00:25:16.7627753Z,184,0,296,162,0
2026-08-17T00:25:16.7680214Z,187,0,296,165,0
2026-08-17T00:25:16.7731462Z,189,0,296,167,0
2026-08-17T00:25:16.7775307Z,189,0,296,167,0
2026-08-17T00:25:16.7829871Z,189,0,296,167,0
2026-08-17T00:25:16.7874714Z,189,0,296,167,0
2026-08-17T00:25:16.7924498Z,189,0,296,167,0
2026-08-17T00:25:16.7978026Z,189,0,296,167,0
2026-08-17T00:25:16.8029541Z,189,0,296,167,0
2026-08-17T00:25:16.8075127Z,188,0,297,167,0
2026-08-17T00:25:16.8125941Z,186,0,299,167,0
2026-08-17T00:25:16.8178305Z,182,0,303,167,0
2026-08-17T00:25:16.8227147Z,180,0,305,167,0
