timestamp,file_offset,block_offset,block_size,server_block_size,current_offset
2026-08-17 03:27:00.195296,9117666,0,68000,61200,12397970
2026-08-17 03:27:00.196360,9301266,0,68000,61200,12397970
2026-08-17 03:27:00.197450,9362466,0,68000,61200,12397970
2026-08-17 03:27:00.221945,9399684,0,68000,34000,12452370
2026-08-17 03:27:00.247612,9460884,0,68000,6800,12452370
2026-08-17 03:27:00.252632,9624084,0,68000,6800,12452370
2026-08-17 03:27:00.254162,9807684,0,68000,6800,12452370
2026-08-17 03:27:00.255245,10052484,0,68000,6800,12452370
2026-08-17 03:27:00.256892,10198332,0,68000,6800,12452370
2026-08-17 03:27:00.276878,10221780,0,68000,34000,12490122
2026-08-17 03:27:00.280543,10295876,0,68000,6800,12490122
2026-08-17 03:27:00.285891,10302676,0,68000,34000,12490122
2026-08-17 03:27:00.289312,10323076,0,68000,6800,12506770
2026-08-17 03:27:00.291092,10384276,0,68000,6800,12506770
2026-08-17 03:27:00.316813,10479476,0,68000,34000,12506770
2026-08-17 03:27:00.318438,10587047,0,68000,38250,12506770
2026-08-17 03:27:00.320490,10696554,0,68000,45504,12506770
2026-08-17 03:27:00.322164,10772061,0,68000,35890,12506770
2026-08-17 03:27:00.330881,10772980,0,68000,61200,12506770
2026-08-17 03:27:00.332042,10806980,0,68000,61200,12506770
2026-08-17 03:27:00.344385,10840061,0,68000,34000,12533970
2026-08-17 03:27:00.346835,10932886,0,68000,6800,12533970
2026-08-17 03:27:00.364899,11101377,0,68000,6800,12563315
2026-08-17 03:27:00.367439,11135377,0,68000,6800,12563315
2026-08-17 03:27:00.370930,11257777,0,68000,17894,12563315
2026-08-17 03:27:00.374967,11352977,0,68000,6800,12563315
2026-08-17 03:27:00.377232,11414177,0,68000,6800,12563315
2026-08-17 03:27:00.393543,11430625,0,68000,61200,12563315
2026-08-17 03:27:00.408662,11475377,0,68000,61200,12563315
2026-08-17 03:27:00.411929,11597777,0,68000,6800,12563315
2026-08-17 03:27:00.413862,11692978,0,68000,6800,12563315
2026-08-17 03:27:00.414985,11767778,0,68000,6800,12563315
2026-08-17 03:27:00.417302,11876578,0,68000,6800,12617715
2026-08-17 03:27:00.419360,11937778,0,68000,6800,12617715
2026-08-17 03:27:00.448917,11998978,0,68000,61200,12617715
2026-08-17 03:27:00.452827,12182578,0,68000,34000,12617715
2026-08-17 03:27:00.458899,12192396,0,68000,61200,12624515
2026-08-17 03:27:00.460489,12253596,0,68000,61200,12624515
2026-08-17 03:27:00.461623,12381516,0,68000,61200,12624515
2026-08-17 03:27:00.464028,12442716,0,68000,61200,12624515
2026-08-17 03:27:00.465784,12503916,0,68000,61200,12624515
2026-08-17 03:27:00.506425,12583778,0,68000,6800,12629372
2026-08-17 03:27:00.507583,12624578,0,68000,6800,12629372
2026-08-17 03:27:00.509545,12692578,0,68000,6800,12629372
2026-08-17 03:27:00.549933,12862578,0,68000,34000,12629372
2026-08-17 03:27:00.551479,12971378,0,68000,32583,12634229
2026-08-17 03:27:00.552576,13127778,0,68000,24480,12634229
2026-08-17 03:27:00.554212,13195778,0,68000,34000,12634229
2026-08-17 03:27:00.554765,13318178,0,68000,42270,12634229
2026-08-17 03:27:00.562203,13367516,0,68000,61200,12661429
2026-08-17 03:27:00.588085,13523916,0,68000,61200,12661429
2026-08-17 03:27:00.609500,13557916,0,68000,61200,12661429
2026-08-17 03:27:00.612453,13641784,0,68000,12395,12715829
2026-08-17 03:27:00.613547,13750585,0,68000,29834,12715829
2026-08-17 03:27:00.615237,13872985,0,68000,23767,12715829
2026-08-17 03:27:00.616357,13934185,0,68000,41258,12715829
2026-08-17 03:27:00.617543,14029805,0,68000,33999,12715829
2026-08-17 03:27:00.618640,14199805,0,68000,20400,12715829
2026-08-17 03:27:00.619345,14329005,0,68000,6800,12715829
2026-08-17 03:27:00.622177,14397005,0,68000,6800,12715829
2026-08-17 03:27:00.623241,14415894,0,68000,6800,12715829
2026-08-17 03:27:00.651483,14477094,0,68000,34000,12715829
2026-08-17 03:27:00.653433,14582979,0,68000,24285,12715829
2026-08-17 03:27:00.681958,14657779,0,68000,31140,12760212
2026-08-17 03:27:00.683553,14725779,0,68000,25500,12760212
2026-08-17 03:27:00.684647,14868579,0,68000,6800,12760212
2026-08-17 03:27:00.687641,14970579,0,68000,6800,12760212
2026-08-17 03:27:00.689246,15052179,0,68000,6800,12760212
2026-08-17 03:27:00.690115,15079379,0,68000,6800,12760212
2026-08-17 03:27:00.694797,15148085,0,68000,6800,12760212
2026-08-17 03:27:00.699763,15277285,0,68000,6800,12760212
2026-08-17 03:27:00.700608,15413991,0,68000,6800,12760212
2026-08-17 03:27:00.701930,15502391,0,68000,35890,12760212
2026-08-17 03:27:00.703616,15583991,0,68000,29142,12760212
2026-08-17 03:27:00.704753,15695058,0,68000,24157,12760212
2026-08-17 03:27:00.757517,15806125,0,68000,61200,12760212
2026-08-17 03:27:00.764049,15928526,0,68000,29999,12760212
2026-08-17 03:27:00.768319,16122720,0,68000,34000,12760212
2026-08-17 03:27:00.773223,16317091,0,68000,26197,12760212
2026-08-17 03:27:00.775888,16415402,0,68000,35499,12760212
2026-08-17 03:27:00.778236,16568722,0,68000,21247,12760212
2026-08-17 03:27:00.779325,16629922,0,68000,45333,12760212
2026-08-17 03:27:00.789033,16691122,0,68000,34000,12760212
2026-08-17 03:27:00.804821,16752322,0,68000,34000,12760212
2026-08-17 03:27:00.809732,16813522,0,68000,24285,12760212
2026-08-17 03:27:00.820371,16922322,0,68000,41212,12760212
2026-08-17 03:27:00.822504,17037922,0,68000,39046,12760212
2026-08-17 03:27:00.824831,17207922,0,68000,23248,12760212
2026-08-17 03:27:00.856817,17330322,0,68000,61200,12760212
2026-08-17 03:27:00.857370,17493522,0,68000,6800,12760212
2026-08-17 03:27:00.859558,17667274,0,68000,24480,12760212
2026-08-17 03:27:00.860598,17842666,0,68000,30933,12760212
2026-08-17 03:27:00.862474,17930431,0,68000,32541,12760212
2026-08-17 03:27:00.864003,17967513,0,68000,39603,12760212
2026-08-17 03:27:00.868089,17996858,0,68000,34000,12760212
2026-08-17 03:27:00.883663,18126058,0,68000,61200,12760212
2026-08-17 03:27:00.884757,18209116,0,68000,28451,12760212
2026-08-17 03:27:00.885293,18278087,0,68000,39569,12760212
2026-08-17 03:27:00.886304,18319858,0,68000,33475,12760212
