timestamp,sendQueueLen,fillChanLen,sentPacketNumber,gapFillReceived,fillChanDropped
2026-08-17T03:01:58.3993243Z,259,0,127,68,0
2026-08-17T03:01:58.4045849Z,265,0,127,74,0
2026-08-17T03:01:58.4089426Z,267,0,127,76,0
2026-08-17T03:01:58.4139708Z,267,0,127,76,0
2026-08-17T03:01:58.4192039Z,267,0,127,76,0
2026-08-17T03:01:58.423987Z,267,0,127,76,0
2026-08-17T03:01:58.4293563Z,264,0,130,76,0
2026-08-17T03:01:58.4339856Z,258,0,136,76,0
2026-08-17T03:01:58.4390745Z,249,0,145,76,0
2026-08-17T03:01:58.44393Z,244,0,150,76,0
2026-08-17T03:01:58.449068Z,239,0,155,76,0
2026-08-17T03:01:58.4541437Z,235,0,159,76,0
2026-08-17T03:01:58.4591274Z,230,0,164,76,0
2026-08-17T03:01:58.4640832Z,225,0,169,76,0
2026-08-17T03:01:58.4688833Z,220,0,174,76,0
2026-08-17T03:01:58.4743302Z,224,0,174,80,0
2026-08-17T03:01:58.4795212Z,233,0,174,89,0
2026-08-17T03:01:58.4840032Z,234,0,174,90,0
2026-08-17T03:01:58.4891Z,236,0,174,92,0
2026-08-17T03:01:58.493953Z,236,0,174,92,0
2026-08-17T03:01:58.4989816Z,236,0,174,92,0
2026-08-17T03:01:58.5041438Z,236,0,174,92,0
2026-08-17T03:01:58.5092902Z,236,0,174,92,0
2026-08-17T03:01:58.5142797Z,236,0,174,92,0
2026-08-17T03:01:58.519312Z,236,0,174,92,0
2026-08-17T03:01:58.5239751Z,229,0,181,92,0
2026-08-17T03:01:58.5290328Z,222,0,188,92,0
2026-08-17T03:01:58.5342482Z,219,0,192,93,0
2026-08-17T03:01:58.5392941Z,214,0,197,93,0
2026-08-17T03:01:58.543894Z,210,0,201,93,0
2026-08-17T03:01:58.5489238Z,205,0,206,93,0
2026-08-17T03:01:58.5619758Z,202,0,209,93,0
2026-08-17T03:01:58.5644844Z,204,0,209,95,0
2026-08-17T03:01:58.5690981Z,208,0,209,99,0
2026-08-17T03:01:58.5742434Z,210,0,209,101,0
2026-08-17T03:01:58.5791525Z,221,0,209,113,0
2026-08-17T03:01:58.5842916Z,226,0,209,117,0
2026-08-17T03:01:58.5893523Z,229,0,209,120,0
2026-08-17T03:01:58.5944394Z,231,0,209,122,0
2026-08-17T03:01:58.5990709Z,229,0,211,122,0
2026-08-17T03:01:58.6041973Z,225,0,215,122,0
2026-08-17T03:01:58.6096267Z,222,0,218,122,0
2026-08-17T03:01:58.6142951Z,220,0,220,122,0
2026-08-17T03:01:58.6193232Z,215,0,225,122,0
2026-08-17T03:01:58.6244795Z,215,0,226,123,0
2026-08-17T03:01:58.6289094Z,215,0,226,123,0
2026-08-17T03:01:58.6343679Z,217,0,226,125,0
2026-08-17T03:01:58.6394193Z,216,0,227,125,0
2026-08-17T03:01:58.6440871Z,213,0,230,125,0
2026-08-17T03:01:58.6493712Z,209,0,234,125,0
2026-08-17T03:01:58.6543921Z,210,0,235,127,0
2026-08-17T03:01:58.6592922Z,212,0,235,129,0
2026-08-17T03:01:58.6642424Z,212,0,235,129,0
2026-08-17T03:01:58.6692207Z,212,0,235,129,0
2026-08-17T03:01:58.6743264Z,209,0,238,129,0
2026-08-17T03:01:58.6795429Z,204,0,243,129,0
2026-08-17T03:01:58.6841418Z,198,0,249,129,0
2026-08-17T03:01:58.688927Z,202,0,249,133,0
2026-08-17T03:01:58.6942918Z,207,0,249,138,0
2026-08-17T03:01:58.699227Z,205,0,251,138,0
2026-08-17T03:01:58.7040226Z,202,0,254,138,0
2026-08-17T03:01:58.7093Z,194,0,262,138,0
2026-08-17T03:01:58.7143957Z,185,0,272,139,0
2026-08-17T03:01:58.7191459Z,182,0,276,140,0
2026-08-17T03:01:58.7244876Z,177,0,281,140,0
2026-08-17T03:01:58.7291837Z,172,0,286,140,0
2026-08-17T03:01:58.7340661Z,168,0,290,140,0
2026-08-17T03:01:58.7391008Z,162,0,296,140,0
2026-08-17T03:01:58.7443202Z,157,0,301,140,0
2026-08-17T03:01:58.7493598Z,151,0,307,140,0
2026-08-17T03:01:58.7543694Z,148,0,310,140,0
2026-08-17T03:01:58.7591244Z,144,0,315,141,0
2026-08-17T03:01:58.7640015Z,132,0,327,141,0
2026-08-17T03:01:58.7689664Z,126,0,333,141,0
2026-08-17T03:01:58.7740638Z,115,0,344,141,0
2026-08-17T03:01:58.7793299Z,112,0,347,141,0
2026-08-17T03:01:58.7839096Z,107,0,352,141,0
2026-08-17T03:01:58.7891995Z,102,0,357,141,0
2026-08-17T03:01:58.7944326Z,99,0,360,141,0
2026-08-17T03:01:58.7993928Z,97,0,362,141,0
2026-08-17T03:01:58.8039626Z,96,0,364,142,0
2026-08-17T03:01:58.8094753Z,97,0,364,143,0
2026-08-17T03:01:58.8142628Z,98,0,364,144,0
2026-08-17T03:01:58.8189027Z,99,0,364,145,0
2026-08-17T03:01:58.8239059Z,100,0,364,146,0
2026-08-17T03:01:58.8289677Z,103,0,364,149,0
2026-08-17T03:01:58.8339801Z,105,0,364,151,0
2026-08-17T03:01:58.8388825Z,108,0,364,154,0
2026-08-17T03:01:58.8442583Z,111,0,364,157,0
2026-08-17T03:01:58.8488898Z,112,0,364,158,0
2026-08-17T03:01:58.8542265Z,118,0,364,164,0
2026-08-17T03:01:58.8589691Z,118,0,364,164,0
2026-08-17T03:01:58.8647838Z,122,0,364,168,0
2026-08-17T03:01:58.8693645Z,124,0,364,170,0
2026-08-17T03:01:58.8739067Z,130,0,364,176,0
2026-08-17T03:01:58.8789272Z,136,0,364,182,0
2026-08-17T03:01:58.8840819Z,139,0,364,185,0
2026-08-17T03:01:58.8896857Z,139,0,364,185,0
2026-08-17T03:01:58.8943175Z,142,0,364,188,0
2026-08-17T03:01:58.8990747Z,142,0,364,188,0
2026-08-17T03:01:58.9043579Z,142,0,364,188,0
2026-08-17T03:01:58.9088729Z,140,0,366,188,0
2026-08-17T03:01:58.9142243Z,138,0,370,190,0
2026-08-17T03:01:58.9191263Z,134,0,374,190,0
2026-08-17T03:01:58.9241954Z,133,0,375,190,0
2026-08-17T03:01:58.9291864Z,129,0,379,190,0
2026-08-17T03:01:58.9341688Z,126,0,382,190,0
2026-08-17T03:01:58.939283Z,122,0,386,190,0
2026-08-17T03:01:58.9441856Z,116,0,392,190,0
2026-08-17T03:01:58.9490249Z,115,0,393,190,0
2026-08-17T03:01:58.9547799Z,111,0,397,190,0
2026-08-17T03:01:58.9592601Z,105,0,403,190,0
2026-08-17T03:01:58.9640146Z,100,0,408,190,0
2026-08-17T03:01:58.9691996Z,94,0,414,190,0
2026-08-17T03:01:58.9739709Z,93,0,415,190,0
2026-08-17T03:01:58.9789698Z,93,0,415,190,0
2026-08-17T03:01:58.9849116Z,93,0,415,190,0
2026-08-17T03:01:58.9890667Z,93,0,415,190,0
2026-08-17T03:01:58.9938823Z,90,0,418,190,0
2026-08-17T03:01:58.9989624Z,85,0,423,190,0
2026-08-17T03:01:59.0039123Z,78,0,430,190,0
2026-08-17T03:01:59.0092131Z,74,0,434,190,0
2026-08-17T03:01:59.0144075Z,68,0,440,190,0
2026-08-17T03:01:59.0193387Z,61,0,447,190,0
2026-08-17T03:01:59.0242858Z,58,0,450,190,0
2026-08-17T03:01:59.0301915Z,58,0,450,190,0
2026-08-17T03:01:59.0338885Z,58,0,450,190,0
2026-08-17T03:01:59.0390396Z,58,0,450,190,0
2026-08-17T03:01:59.0443171Z,58,0,450,190,0
2026-08-17T03:01:59.0493599Z,57,0,451,190,0
2026-08-17T03:01:59.0541939Z,54,0,454,190,0
2026-08-17T03:01:59.0593623Z,47,0,461,190,0
2026-08-17T03:01:59.0643955Z,41,0,467,190,0
2026-08-17T03:01:59.0691968Z,38,0,470,190,0
2026-08-17T03:01:59.0741186Z,38,0,470,190,0
2026-08-17T03:01:59.0799106Z,37,0,471,190,0
2026-08-17T03:01:59.0841729Z,34,0,474,190,0
2026-08-17T03:01:59.0890132Z,31,0,477,190,0
2026-08-17T03:01:59.0942351Z,29,0,479,190,0
2026-08-17T03:01:59.098907Z,29,0,479,190,0
2026-08-17T03:01:59.1039827Z,27,0,481,190,0
2026-08-17T03:01:59.1090462Z,22,0,486,190,0
2026-08-17T03:01:59.1139839Z,14,0,494,190,0
2026-08-17T03:01:59.1190496Z,12,0,496,190,0
2026-08-17T03:01:59.1243526Z,12,0,496,190,0
2026-08-17T03:01:59.1289949Z,11,0,497,190,0
2026-08-17T03:01:59.1344286Z,8,0,500,190,0
2026-08-17T03:01:59.1393891Z,0,0,509,190,0
2026-08-17T03:01:59.1454891Z,0,0,509,190,0
2026-08-17T03:01:59.1498119Z,0,0,509,190,0
2026-08-17T03:01:59.1541543Z,0,0,509,190,0
2026-08-17T03:01:59.1590167Z,0,0,509,190,0
2026-08-17T03:01:59.1642256Z,0,0,509,190,0
2026-08-17T03:01:59.1693985Z,0,0,509,190,0
2026-08-17T03:01:59.1742859Z,0,0,509,190,0
2026-08-17T03:01:59.17934Z,0,0,509,190,0
2026-08-17T03:01:59.1841739Z,0,0,509,190,0
2026-08-17T03:01:59.1890342Z,0,0,509,190,0
2026-08-17T03:01:59.1939815Z,0,0,509,190,0
2026-08-17T03:01:59.1990168Z,0,0,509,190,0
2026-08-17T03:01:59.2043848Z,0,0,509,190,0
2026-08-17T03:01:59.2094285Z,0,0,509,190,0
2026-08-17T03:01:59.2143206Z,0,0,509,190,0
2026-08-17T03:01:59.2193963Z,0,0,509,190,0
2026-08-17T03:01:59.2242133Z,0,0,509,190,0
2026-08-17T03:01:59.2292379Z,0,0,509,190,0
2026-08-17T03:01:59.2339847Z,0,0,509,190,0
2026-08-17T03:01:59.2390176Z,0,0,509,190,0
2026-08-17T03:01:59.2444717Z,0,0,509,190,0
2026-08-17T03:01:59.2492057Z,0,0,509,190,0
2026-08-17T03:01:59.2541415Z,0,0,509,190,0
2026-08-17T03:01:59.2593684Z,0,0,509,190,0
2026-08-17T03:01:59.2642944Z,0,0,509,190,0
2026-08-17T03:01:59.2690197Z,0,0,509,190,0
2026-08-17T03:01:59.2745266Z,0,0,509,190,0
2026-08-17T03:01:59.2792696Z,0,0,509,190,0
2026-08-17T03:01:59.2845984Z,0,0,509,190,0
2026-08-17T03:01:59.2892449Z,0,0,509,190,0
2026-08-17T03:01:59.2945229Z,0,0,509,190,0
2026-08-17T03:01:59.2992578Z,0,0,509,190,0
2026-08-17T03:01:59.304083Z,0,0,509,190,0
2026-08-17T03:01:59.3090954Z,0,0,509,190,0
2026-08-17T03:01:59.3143343Z,0,0,509,190,0
2026-08-17T03:01:59.3195245Z,0,0,509,190,0
2026-08-17T03:01:59.3243206Z,0,0,509,190,0
2026-08-17T03:01:59.329341Z,0,0,509,190,0
2026-08-17T03:01:59.3340771Z,0,0,509,190,0
2026-08-17T03:01:59.3390979Z,0,0,509,190,0
2026-08-17T03:01:59.3443407Z,0,0,509,190,0
2026-08-17T03:01:59.3495022Z,0,0,509,190,0
2026-08-17T03:01:59.354298Z,0,0,509,190,0
2026-08-17T03:01:59.3593169Z,0,0,509,190,0
2026-08-17T03:01:59.3640907Z,0,0,509,190,0
2026-08-17T03:01:59.3691754Z,0,0,509,190,0
2026-08-17T03:01:59.3744624Z,0,0,509,190,0
2026-08-17T03:01:59.3791076Z,0,0,509,190,0
2026-08-17T03:01:59.384371Z,0,0,509,190,0
2026-08-17T03:01:59.3894102Z,0,0,509,190,0
2026-08-17T03:01:59.3942585Z,0,0,509,190,0
2026-08-17T03:01:59.3992997Z,0,0,509,190,0
2026-08-17T03:01:59.4040788Z,0,0,509,190,0
2026-08-17T03:01:59.4091059Z,0,0,509,190,0
2026-08-17T03:01:59.4140479Z,0,0,509,190,0
2026-08-17T03:01:59.419217Z,0,0,509,190,0
2026-08-17T03:01:59.4241757Z,0,0,509,190,0
2026-08-17T03:01:59.4292747Z,0,0,509,190,0
2026-08-17T03:01:59.4342317Z,0,0,509,190,0
2026-08-17T03:01:59.439511Z,0,0,509,190,0
2026-08-17T03:01:59.4444985Z,0,0,509,190,0
2026-08-17T03:01:59.4492072Z,0,0,509,190,0
2026-08-17T03:01:59.4545432Z,0,0,509,190,0
2026-08-17T03:01:59.4593138Z,0,0,509,190,0
2026-08-17T03:01:59.4642527Z,0,0,509,190,0
2026-08-17T03:01:59.4695403Z,0,0,509,190,0
2026-08-17T03:01:59.4744707Z,0,0,509,190,0
2026-08-17T03:01:59.4791931Z,0,0,509,190,0
2026-08-17T03:01:59.4841295Z,0,0,509,190,0
2026-08-17T03:01:59.4893741Z,0,0,509,190,0
2026-08-17T03:01:59.4943188Z,0,0,509,190,0
2026-08-17T03:01:59.4990728Z,0,0,509,190,0
2026-08-17T03:01:59.5044083Z,0,0,509,190,0
2026-08-17T03:01:59.5090731Z,0,0,509,190,0
2026-08-17T03:01:59.5145057Z,0,0,509,190,0
2026-08-17T03:01:59.5191897Z,0,0,509,190,0
2026-08-17T03:01:59.5239921Z,0,0,509,190,0
2026-08-17T03:01:59.5290899Z,0,0,509,190,0
2026-08-17T03:01:59.5340806Z,0,0,509,190,0
2026-08-17T03:01:59.5395601Z,0,0,509,190,0
2026-08-17T03:01:59.5444718Z,0,0,509,190,0
2026-08-17T03:01:59.5490307Z,0,0,509,190,0
2026-08-17T03:01:59.5544586Z,0,0,509,190,0
2026-08-17T03:01:59.5591643Z,0,0,509,190,0
2026-08-17T03:01:59.5644382Z,0,0,509,190,0
2026-08-17T03:01:59.5691796Z,0,0,509,190,0
2026-08-17T03:01:59.5744335Z,0,0,509,190,0
2026-08-17T03:01:59.5791546Z,0,0,509,190,0
2026-08-17T03:01:59.5844594Z,0,0,509,190,0
2026-08-17T03:01:59.5891834Z,0,0,509,190,0
2026-08-17T03:01:59.5941747Z,0,0,509,190,0
2026-08-17T03:01:59.599472Z,0,0,509,190,0
2026-08-17T03:01:59.604397Z,0,0,509,190,0
2026-08-17T03:01:59.6094948Z,0,0,509,190,0
2026-08-17T03:01:59.6145015Z,0,0,509,190,0
2026-08-17T03:01:59.6196992Z,0,0,509,190,0
2026-08-17T03:01:59.6244544Z,0,0,509,190,0
2026-08-17T03:01:59.6295338Z,0,0,509,190,0
2026-08-17T03:01:59.6343941Z,0,0,509,190,0
2026-08-17T03:01:59.6397651Z,0,0,509,190,0
2026-08-17T03:01:59.6441342Z,0,0,509,190,0
2026-08-17T03:01:59.6493488Z,0,0,509,190,0
2026-08-17T03:01:59.6542845Z,0,0,509,190,0
2026-08-17T03:01:59.659481Z,0,0,509,190,0
2026-08-17T03:01:59.664524Z,0,0,509,190,0
2026-08-17T03:01:59.669088Z,0,0,509,190,0
2026-08-17T03:01:59.6741805Z,0,0,509,190,0
2026-08-17T03:01:59.6792852Z,0,0,509,190,0
2026-08-17T03:01:59.6842609Z,0,0,509,190,0
2026-08-17T03:01:59.6894855Z,0,0,509,190,0
2026-08-17T03:01:59.6945519Z,0,0,509,190,0
2026-08-17T03:01:59.6991159Z,0,0,509,190,0
2026-08-17T03:01:59.7041797Z,0,0,509,190,0
2026-08-17T03:01:59.7092842Z,0,0,509,190,0
2026-08-17T03:01:59.7142215Z,0,0,509,190,0
2026-08-17T03:01:59.7201152Z,0,0,509,190,0
2026-08-17T03:01:59.7244963Z,0,0,509,190,0
2026-08-17T03:01:59.7290507Z,0,0,509,190,0
2026-08-17T03:01:59.734544Z,0,0,509,190,0
2026-08-17T03:01:59.73926Z,0,0,509,190,0
2026-08-17T03:01:59.7441945Z,0,0,509,190,0
2026-08-17T03:01:59.74939Z,0,0,509,190,0
2026-08-17T03:01:59.7542078Z,0,0,509,190,0
2026-08-17T03:01:59.7592943Z,0,0,509,190,0
2026-08-17T03:01:59.7642396Z,0,0,509,190,0
2026-08-17T03:01:59.7697069Z,0,0,509,190,0
2026-08-17T03:01:59.7743662Z,0,0,509,190,0
2026-08-17T03:01:59.7794536Z,0,0,509,190,0
2026-08-17T03:01:59.7844245Z,0,0,509,190,0
2026-08-17T03:01:59.7894827Z,0,0,509,190,0
2026-08-17T03:01:59.7944403Z,0,0,509,190,0
2026-08-17T03:01:59.7991543Z,0,0,509,190,0
2026-08-17T03:01:59.803972Z,0,0,509,190,0
2026-08-17T03:01:59.8092437Z,0,0,509,190,0
2026-08-17T03:01:59.8142623Z,0,0,509,190,0
2026-08-17T03:01:59.819478Z,0,0,509,190,0
2026-08-17T03:01:59.8243136Z,0,0,509,190,0
2026-08-17T03:01:59.8294011Z,0,0,509,190,0
2026-08-17T03:01:59.8345193Z,0,0,509,190,0
2026-08-17T03:01:59.8391747Z,0,0,509,190,0
2026-08-17T03:01:59.8444495Z,0,0,509,190,0
2026-08-17T03:01:59.8490863Z,0,0,509,190,0
2026-08-17T03:01:59.8543998Z,0,0,509,190,0
2026-08-17T03:01:59.85942Z,0,0,509,190,0
2026-08-17T03:01:59.8642479Z,0,0,509,190,0
2026-08-17T03:01:59.8693388Z,0,0,509,190,0
2026-08-17T03:01:59.874267Z,0,0,509,190,0
2026-08-17T03:01:59.8793287Z,0,0,509,190,0
2026-08-17T03:01:59.8841417Z,0,0,509,190,0
2026-08-17T03:01:59.8891696Z,0,0,509,190,0
2026-08-17T03:01:59.8944823Z,0,0,509,190,0
2026-08-17T03:01:59.8991427Z,0,0,509,190,0
2026-08-17T03:01:59.9040607Z,0,0,509,190,0
2026-08-17T03:01:59.9093027Z,0,0,509,190,0
2026-08-17T03:01:59.9141126Z,0,0,509,190,0
2026-08-17T03:01:59.9191427Z,0,0,509,190,0
2026-08-17T03:01:59.9244968Z,0,0,509,190,0
2026-08-17T03:01:59.9290118Z,0,0,509,190,0
2026-08-17T03:01:59.9341992Z,0,0,509,190,0
2026-08-17T03:01:59.9393403Z,0,0,509,190,0
2026-08-17T03:01:59.9440349Z,0,0,509,190,0
2026-08-17T03:01:59.9490746Z,0,0,509,190,0
2026-08-17T03:01:59.9544395Z,0,0,509,190,0
2026-08-17T03:01:59.9591091Z,0,0,509,190,0
2026-08-17T03:01:59.9645845Z,0,0,509,190,0
2026-08-17T03:01:59.9696262Z,0,0,509,190,0
2026-08-17T03:01:59.9744086Z,0,0,509,190,0
2026-08-17T03:01:59.9794471Z,0,0,509,190,0
2026-08-17T03:01:59.9843222Z,0,0,509,190,0
2026-08-17T03:01:59.9893912Z,0,0,509,190,0
2026-08-17T03:01:59.9943156Z,0,0,509,190,0
2026-08-17T03:01:59.9989678Z,0,0,509,190,0
2026-08-17T03:02:00.0042234Z,0,0,509,190,0
2026-08-17T03:02:00.0096783Z,0,0,509,190,0
2026-08-17T03:02:00.0138903Z,0,0,509,190,0
2026-08-17T03:02:00.0190287Z,0,0,509,190,0
2026-08-17T03:02:00.024334Z,0,0,509,190,0
2026-08-17T03:02:00.0290059Z,0,0,509,190,0
2026-08-17T03:02:00.0343472Z,0,0,509,190,0
2026-08-17T03:02:00.0393717Z,0,0,509,190,0
2026-08-17T03:02:00.0441766Z,0,0,509,190,0
2026-08-17T03:02:00.0492043Z,0,0,509,190,0
2026-08-17T03:02:00.0540427Z,0,0,509,190,0
2026-08-17T03:02:00.0596336Z,0,0,509,190,0
2026-08-17T03:02:00.0640975Z,0,0,509,190,0
2026-08-17T03:02:00.0691851Z,0,0,509,190,0
2026-08-17T03:02:00.0745388Z,0,0,509,190,0
2026-08-17T03:02:00.0793349Z,0,0,509,190,0
2026-08-17T03:02:00.0842545Z,0,0,509,190,0
2026-08-17T03:02:00.0892931Z,0,0,509,190,0
2026-08-17T03:02:00.0941538Z,0,0,509,190,0
2026-08-17T03:02:00.0993391Z,0,0,509,190,0
2026-08-17T03:02:00.1040848Z,0,0,509,190,0
2026-08-17T03:02:00.1091015Z,0,0,509,190,0
2026-08-17T03:02:00.1143321Z,0,0,509,190,0
2026-08-17T03:02:00.1189998Z,0,0,509,190,0
2026-08-17T03:02:00.124332Z,0,0,509,190,0
2026-08-17T03:02:00.1293926Z,0,0,509,190,0
2026-08-17T03:02:00.1341777Z,0,0,509,190,0
2026-08-17T03:02:00.139209Z,0,0,509,190,0
2026-08-17T03:02:00.1440489Z,0,0,509,190,0
2026-08-17T03:02:00.1490741Z,0,0,509,190,0
2026-08-17T03:02:00.1543364Z,0,0,509,190,0
2026-08-17T03:02:00.1590079Z,0,0,509,190,0
2026-08-17T03:02:00.1644126Z,0,0,509,190,0
2026-08-17T03:02:00.1691615Z,0,0,509,190,0
2026-08-17T03:02:00.1739884Z,0,0,509,190,0
2026-08-17T03:02:00.1790359Z,0,0,509,190,0
2026-08-17T03:02:00.184294Z,0,0,509,190,0
2026-08-17T03:02:00.1893409Z,0,0,509,190,0
2026-08-17T03:02:00.1940917Z,0,0,509,190,0
2026-08-17T03:02:00.1991247Z,0,0,509,190,0
2026-08-17T03:02:00.2042723Z,0,0,509,190,0
2026-08-17T03:02:00.209417Z,0,0,509,190,0
2026-08-17T03:02:00.2141526Z,0,0,509,190,0
2026-08-17T03:02:00.2191814Z,0,0,509,190,0
2026-08-17T03:02:00.223998Z,0,0,509,190,0
2026-08-17T03:02:00.2290246Z,0,0,509,190,0
2026-08-17T03:02:00.2343187Z,0,0,509,190,0
2026-08-17T03:02:00.239344Z,0,0,509,190,0
2026-08-17T03:02:00.244149Z,0,0,509,190,0
2026-08-17T03:02:00.2491867Z,0,0,509,190,0
2026-08-17T03:02:00.2544857Z,0,0,509,190,0
2026-08-17T03:02:00.2593095Z,0,0,509,190,0
2026-08-17T03:02:00.2641795Z,0,0,509,190,0
2026-08-17T03:02:00.2693736Z,0,0,509,190,0
2026-08-17T03:02:00.2743348Z,0,0,509,190,0
2026-08-17T03:02:00.2797443Z,0,0,509,190,0
2026-08-17T03:02:00.2843554Z,0,0,509,190,0
2026-08-17T03:02:00.2893891Z,0,0,509,190,0
2026-08-17T03:02:00.2941835Z,0,0,509,190,0
2026-08-17T03:02:00.2993499Z,0,0,509,190,0
2026-08-17T03:02:00.3042061Z,0,0,509,190,0
2026-08-17T03:02:00.3094061Z,0,0,509,190,0
2026-08-17T03:02:00.3142979Z,0,0,509,190,0
2026-08-17T03:02:00.3189911Z,0,0,509,190,0
2026-08-17T03:02:00.3244417Z,0,0,509,190,0
2026-08-17T03:02:00.3294718Z,0,0,509,190,0
2026-08-17T03:02:00.3342482Z,0,0,509,190,0
2026-08-17T03:02:00.3393316Z,0,0,509,190,0
2026-08-17T03:02:00.3441996Z,0,0,509,190,0
2026-08-17T03:02:00.3494679Z,0,0,509,190,0
2026-08-17T03:02:00.3543563Z,0,0,509,190,0
2026-08-17T03:02:00.3590468Z,0,0,509,190,0
2026-08-17T03:02:00.3644266Z,0,0,509,190,0
2026-08-17T03:02:00.3691725Z,0,0,509,190,0
2026-08-17T03:02:00.3744501Z,0,0,509,190,0
2026-08-17T03:02:00.37909Z,0,0,509,190,0
2026-08-17T03:02:00.3843091Z,0,0,509,190,0
2026-08-17T03:02:00.3893561Z,0,0,509,190,0
2026-08-17T03:02:00.3940973Z,0,0,509,190,0
2026-08-17T03:02:00.3991193Z,0,0,509,190,0
2026-08-17T03:02:00.4040007Z,0,0,509,190,0
2026-08-17T03:02:00.4091619Z,0,0,509,190,0
2026-08-17T03:02:00.4139982Z,0,0,509,190,0
2026-08-17T03:02:00.4197407Z,0,0,509,190,0
2026-08-17T03:02:00.4244104Z,0,0,509,190,0
