timestamp,direction,file_offset,block_offset,block_size,server_block_size,server_file_offset
2026-08-17T02:44:13.0644526Z,received,500000,0,68000,34000,0
2026-08-17T02:44:13.0856892Z,received,500000,0,68000,34000,34000
2026-08-17T02:44:13.1011485Z,received,534000,0,68000,34000,136000
2026-08-17T02:44:13.1068724Z,received,568000,0,68000,61200,170000
2026-08-17T02:44:13.1232817Z,received,568000,0,68000,34000,238000
2026-08-17T02:44:13.1453327Z,received,602000,0,68000,34000,673200
2026-08-17T02:44:13.1530022Z,received,704000,0,68000,61200,802400
2026-08-17T02:44:13.1622383Z,received,908000,0,68000,29142,897600
2026-08-17T02:44:13.1641168Z,received,976000,0,68000,51000,958800
2026-08-17T02:44:13.1821933Z,received,1010000,0,68000,61200,1395942
2026-08-17T02:44:13.1858249Z,received,1146000,0,68000,34000,1446942
2026-08-17T02:44:13.1971423Z,received,1248000,0,68000,26153,1644142
2026-08-17T02:44:13.2015152Z,received,1282000,0,68000,61200,1678142
2026-08-17T02:44:13.2132365Z,received,1282000,0,68000,61200,1949095
2026-08-17T02:44:13.216658Z,received,1302400,0,68000,34000,2071495
2026-08-17T02:44:13.2199702Z,received,1350000,0,68000,17000,2166695
2026-08-17T02:44:13.2489859Z,received,1384000,0,68000,61200,2285695
2026-08-17T02:44:13.2510767Z,received,1384000,0,68000,34000,2285695
2026-08-17T02:44:13.2799045Z,received,1384000,0,68000,6800,2397895
2026-08-17T02:44:13.2955361Z,received,1384000,0,68000,34000,2397895
2026-08-17T02:44:13.3486991Z,received,1445200,0,68000,34000,2527095
2026-08-17T02:44:13.3530848Z,received,1479200,0,68000,61200,2527095
2026-08-17T02:44:13.3588008Z,received,1486000,0,68000,61200,2527095
2026-08-17T02:44:13.3634789Z,received,1486000,0,68000,61200,2527095
2026-08-17T02:44:13.3681575Z,received,1486000,0,68000,34000,2527095
2026-08-17T02:44:13.3704568Z,received,1486000,0,68000,34000,2527095
2026-08-17T02:44:13.4038804Z,received,1486000,0,68000,34000,2894295
2026-08-17T02:44:13.430802Z,received,1492800,0,68000,34000,2894295
2026-08-17T02:44:13.4556081Z,received,1492800,0,68000,61200,2894295
2026-08-17T02:44:13.4842966Z,received,1492800,0,68000,34000,2955495
2026-08-17T02:44:13.5013002Z,received,1492800,0,68000,6800,2955495
2026-08-17T02:44:13.5138387Z,received,1492800,0,68000,34000,2955495
2026-08-17T02:44:13.5419944Z,received,1492800,0,68000,34000,2955495
2026-08-17T02:44:13.5582082Z,received,1492800,0,68000,34000,2955495
2026-08-17T02:44:13.576378Z,received,1492800,0,68000,34000,2955495
2026-08-17T02:44:13.6116033Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.622255Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.6265361Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.6337429Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.6457193Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.6574779Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.6717545Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.6788638Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.6917583Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.699655Z,received,1492800,0,68000,34000,3145895
2026-08-17T02:44:13.7094193Z,received,1492800,0,68000,34000,3213895
2026-08-17T02:44:13.7330692Z,received,1492800,0,68000,34000,3390695
2026-08-17T02:44:13.7591043Z,received,1681257,0,68000,34000,3934695
2026-08-17T02:44:13.7822199Z,received,1982399,0,68000,30537,4444695
2026-08-17T02:44:13.7969866Z,received,2123256,0,68000,39328,4661917
2026-08-17T02:44:13.8127481Z,received,2238856,0,68000,25282,5282374
2026-08-17T02:44:13.8159612Z,received,2259256,0,68000,47183,5346984
2026-08-17T02:44:13.8243003Z,received,2293256,0,68000,6800,5560998
2026-08-17T02:44:13.8290857Z,received,2327256,0,68000,61200,5614981
2026-08-17T02:44:13.8392668Z,received,2368542,0,68000,22666,5744181
2026-08-17T02:44:13.8406231Z,received,2436542,0,68000,28333,5744181
