timestamp,file_offset,block_offset,block_size,server_block_size,current_offset
2026-08-17 04:44:17.276024,13906502,0,68000,6800,12763020
2026-08-17 04:44:17.277926,14042502,0,68000,6800,12763020
2026-08-17 04:44:17.280523,14117302,0,68000,6800,12763020
2026-08-17 04:44:17.283289,14239702,0,68000,6800,12763020
2026-08-17 04:44:17.286702,14273702,0,68000,6800,12763020
2026-08-17 04:44:17.290083,14394822,0,68000,6800,12797020
2026-08-17 04:44:17.291725,14517222,0,68000,6800,12797020
2026-08-17 04:44:17.293935,14626022,0,68000,6800,12831020
2026-08-17 04:44:17.295818,14728022,0,68000,6800,12831020
2026-08-17 04:44:17.297577,14830022,0,68000,6800,12831020
2026-08-17 04:44:17.301903,14891222,0,68000,6800,12831020
2026-08-17 04:44:17.303634,15142822,0,68000,6800,12831020
2026-08-17 04:44:17.306523,15238022,0,68000,6800,12865020
2026-08-17 04:44:17.308296,15340022,0,68000,6800,12865020
2026-08-17 04:44:17.316362,15374022,0,68000,34000,12865020
2026-08-17 04:44:17.324193,15408022,0,68000,34000,12865020
2026-08-17 04:44:17.361861,15414822,0,68000,61200,12946325
2026-08-17 04:44:17.367938,15476022,0,68000,59417,12946325
2026-08-17 04:44:17.367938,15659622,0,68000,39534,12946325
2026-08-17 04:44:17.429114,15720822,0,68000,6800,12946325
2026-08-17 04:44:17.431257,15843222,0,68000,6800,12946325
2026-08-17 04:44:17.433584,15945222,0,68000,39534,12946325
2026-08-17 04:44:17.435885,16217222,0,68000,43714,12946325
2026-08-17 04:44:17.440010,16285222,0,68000,20203,12960555
2026-08-17 04:44:17.445680,16428148,0,68000,41658,12960555
2026-08-17 04:44:17.450335,16578000,0,68000,29196,12960555
2026-08-17 04:44:17.454008,16615463,0,68000,28410,12960555
2026-08-17 04:44:17.498305,16701479,0,68000,34000,12960555
2026-08-17 04:44:17.501858,16844839,0,68000,32269,12960555
2026-08-17 04:44:17.505205,16930855,0,68000,18045,12960555
2026-08-17 04:44:17.509138,17016871,0,68000,25555,12976767
2026-08-17 04:44:17.583731,17074215,0,68000,34000,12986434
2026-08-17 04:44:17.586133,17276085,0,68000,6800,12986434
2026-08-17 04:44:17.589154,17406536,0,68000,16645,12986434
2026-08-17 04:44:17.590746,17528936,0,68000,35056,12986434
2026-08-17 04:44:17.597491,17623003,0,68000,27260,12986434
2026-08-17 04:44:17.601639,17781671,0,68000,34381,12986434
2026-08-17 04:44:17.605869,17917673,0,68000,6800,12986434
2026-08-17 04:44:17.609839,17951673,0,68000,6800,12986434
2026-08-17 04:44:17.613418,18012873,0,68000,34000,12986434
2026-08-17 04:44:17.649711,18046873,0,68000,34000,12986434
2026-08-17 04:44:17.651812,18114873,0,68000,34000,12986434
2026-08-17 04:44:17.655368,18176073,0,68000,25500,12986434
2026-08-17 04:44:17.657456,18210073,0,68000,36266,12986434
2026-08-17 04:44:17.694350,18244073,0,68000,34000,12986434
2026-08-17 04:44:17.696505,18346073,0,68000,6800,12986434
2026-08-17 04:44:17.697659,18448073,0,68000,27199,12986434
2026-08-17 04:44:17.699752,18556873,0,68000,40507,12986434
2026-08-17 04:44:17.701583,18658873,0,68000,29173,12986434
2026-08-17 04:44:17.703260,18726873,0,68000,34051,12986434
2026-08-17 04:44:17.704969,18828873,0,68000,25500,12986434
2026-08-17 04:44:17.706667,18893411,0,68000,8000,12986434
2026-08-17 04:44:17.734688,18961411,0,68000,61200,12986434
2026-08-17 04:44:17.736227,19029411,0,68000,37524,12986434
2026-08-17 04:44:17.737320,19158487,0,68000,29849,12986434
2026-08-17 04:44:17.738947,19226487,0,68000,15462,12986434
2026-08-17 04:44:17.740489,19325025,0,68000,6800,12986434
2026-08-17 04:44:17.741622,19427025,0,68000,6800,12986434
2026-08-17 04:44:17.776079,19461025,0,68000,34000,12986434
2026-08-17 04:44:17.777307,19593563,0,68000,6800,12986434
2026-08-17 04:44:17.778376,19692101,0,68000,6800,12986434
2026-08-17 04:44:17.779572,19783715,0,68000,6800,12986434
2026-08-17 04:44:17.780827,19953644,0,68000,6800,12986434
2026-08-17 04:44:17.781535,20068186,0,68000,6800,12986434
2026-08-17 04:44:17.782419,20182728,0,68000,6800,12986434
2026-08-17 04:44:17.783486,20239999,0,68000,6800,12986434
2026-08-17 04:44:17.784604,20354541,0,68000,6800,12986434
2026-08-17 04:44:17.785600,20411812,0,68000,6800,12986434
2026-08-17 04:44:17.810048,20534565,0,68000,6800,12986434
2026-08-17 04:44:17.811291,20665529,0,68000,6800,12986434
2026-08-17 04:44:17.812424,20767447,0,68000,6800,12986434
2026-08-17 04:44:17.813511,20840988,0,68000,6800,12986434
2026-08-17 04:44:17.814617,20942988,0,68000,6800,12986434
2026-08-17 04:44:17.815158,21010988,0,68000,6800,12986434
2026-08-17 04:44:17.816323,21044988,0,68000,6800,12986434
2026-08-17 04:44:17.825852,21112988,0,68000,34000,12986434
2026-08-17 04:44:17.827380,21146988,0,68000,6800,12986434
2026-08-17 04:44:17.847333,21180988,0,68000,6800,12986434
2026-08-17 04:44:17.848987,21282988,0,68000,6800,12986434
2026-08-17 04:44:17.850619,21384988,0,68000,6800,12986434
2026-08-17 04:44:17.851758,21452988,0,68000,6800,12986434
2026-08-17 04:44:17.853614,21520988,0,68000,6800,12986434
2026-08-17 04:44:17.855598,21588988,0,68000,6800,12986434
2026-08-17 04:44:17.856743,21656988,0,68000,6800,12986434
2026-08-17 04:44:17.857861,21718188,0,68000,6800,12986434
2026-08-17 04:44:17.884466,21840588,0,68000,6800,12986434
2026-08-17 04:44:17.885680,21942588,0,68000,6800,12986434
2026-08-17 04:44:17.887391,22010588,0,68000,6800,12986434
2026-08-17 04:44:17.888551,22161248,0,68000,6800,12986434
2026-08-17 04:44:17.890073,22174848,0,68000,6800,12986434
2026-08-17 04:44:17.897513,22208848,0,68000,34000,12986434
2026-08-17 04:44:17.899400,22242848,0,68000,6800,12986434
2026-08-17 04:44:17.900691,22276848,0,68000,6800,12986434
2026-08-17 04:44:17.937031,22344848,0,68000,34000,12986434
2026-08-17 04:44:17.938467,22480848,0,68000,6800,12986434
2026-08-17 04:44:17.939943,22548848,0,68000,6800,12986434
2026-08-17 04:44:17.941476,22650848,0,68000,6800,12986434
2026-08-17 04:44:17.943150,22752848,0,68000,6800,12986434
2026-08-17 04:44:17.943956,22786848,0,68000,6800,12986434
2026-08-17 04:44:17.945748,22888848,0,68000,6800,12986434
2026-08-17 04:44:17.946806,22990848,0,68000,6800,12986434
2026-08-17 04:44:17.948557,23058848,0,68000,6800,12986434
2026-08-17 04:44:17.950895,23160848,0,68000,6800,12986434
2026-08-17 04:44:17.952039,23228848,0,68000,6800,12986434
2026-08-17 04:44:17.954312,23330848,0,68000,6800,12986434
2026-08-17 04:44:17.955472,23398848,0,68000,6800,12986434
2026-08-17 04:44:17.999580,23466848,0,68000,6800,12986434
2026-08-17 04:44:18.000738,23596048,0,68000,6800,12986434
2026-08-17 04:44:18.001905,23657248,0,68000,6800,12986434
2026-08-17 04:44:18.003612,23786448,0,68000,6800,12986434
