timestamp,file_offset,block_offset,block_size,server_block_size,current_offset
2026-08-17 04:19:21.255915,6543440,0,68000,34000,9620049
2026-08-17 04:19:21.302394,6742060,0,68000,61200,9742449
2026-08-17 04:19:21.304145,6776060,0,68000,32239,9742449
2026-08-17 04:19:21.306444,6844060,0,68000,6800,9742449
2026-08-17 04:19:21.308785,6912060,0,68000,6800,9742449
2026-08-17 04:19:21.311118,6946060,0,68000,6800,9742449
2026-08-17 04:19:21.315057,7007260,0,68000,34000,9776449
2026-08-17 04:19:21.387596,7129660,0,68000,61200,9776449
2026-08-17 04:19:21.389394,7231660,0,68000,25027,9776449
2026-08-17 04:19:21.392239,7333660,0,68000,35293,9810449
2026-08-17 04:19:21.395549,7401660,0,68000,20104,9810449
2026-08-17 04:19:21.397216,7512727,0,68000,31384,9810449
2026-08-17 04:19:21.400225,7580727,0,68000,35896,9844449
2026-08-17 04:19:21.402586,7628327,0,68000,39666,9905649
2026-08-17 04:19:21.404995,7968327,0,68000,45105,9905649
2026-08-17 04:19:21.407323,8009127,0,68000,19154,9905649
2026-08-17 04:19:21.409114,8056727,0,68000,6800,9905649
2026-08-17 04:19:21.410230,8124727,0,68000,6800,9939649
2026-08-17 04:19:21.413783,8208594,0,68000,22666,9939649
2026-08-17 04:19:21.415489,8276594,0,68000,39026,9939649
2026-08-17 04:19:21.417200,8351394,0,68000,22666,9939649
2026-08-17 04:19:21.429277,8385394,0,68000,43714,9939649
2026-08-17 04:19:21.508017,8487394,0,68000,34000,9939650
2026-08-17 04:19:21.509651,8589394,0,68000,6800,9939650
2026-08-17 04:19:21.512040,8718594,0,68000,6800,9939650
2026-08-17 04:19:21.513816,8820594,0,68000,6800,9939650
2026-08-17 04:19:21.516143,8881794,0,68000,6800,10000850
2026-08-17 04:19:21.518593,8983794,0,68000,6800,10000850
2026-08-17 04:19:21.520597,9058594,0,68000,6800,10000850
2026-08-17 04:19:21.523459,9371166,0,68000,6800,10062050
2026-08-17 04:19:21.525168,9466366,0,68000,6800,10062050
2026-08-17 04:19:21.527456,9568366,0,68000,6800,10062050
2026-08-17 04:19:21.529125,9636366,0,68000,6800,10062050
2026-08-17 04:19:21.657215,9704366,0,68000,34000,10335246
2026-08-17 04:19:21.660028,9779166,0,68000,6800,10335246
2026-08-17 04:19:21.661665,9928766,0,68000,45479,10335246
2026-08-17 04:19:21.678425,10048898,0,68000,30799,10335246
2026-08-17 04:19:21.684769,10121430,0,68000,34317,10342046
2026-08-17 04:19:21.687048,10218896,0,68000,39740,10342046
2026-08-17 04:19:21.689680,10280096,0,68000,26228,10342046
2026-08-17 04:19:21.717056,10633696,0,68000,24285,10342046
2026-08-17 04:19:21.719219,10769696,0,68000,17000,10342046
2026-08-17 04:19:21.721205,10905696,0,68000,32827,10342046
2026-08-17 04:19:21.722862,10973696,0,68000,28465,10342046
2026-08-17 04:19:21.724540,11075696,0,68000,51809,10342046
2026-08-17 04:19:21.727324,11143696,0,68000,34000,10376046
2026-08-17 04:19:21.730622,11211696,0,68000,34000,10410046
2026-08-17 04:19:21.733063,11279696,0,68000,27200,10444046
2026-08-17 04:19:21.734193,11347696,0,68000,22666,10444046
2026-08-17 04:19:21.736001,11381696,0,68000,40800,10444046
2026-08-17 04:19:21.737651,11551696,0,68000,34000,10444046
2026-08-17 04:19:21.739312,11655396,0,68000,35924,10444046
2026-08-17 04:19:21.740605,11697896,0,68000,30404,10444046
2026-08-17 04:19:21.742482,11787038,0,68000,35706,10478046
2026-08-17 04:19:21.744396,11850027,0,68000,35009,10478046
2026-08-17 04:19:21.745528,11919160,0,68000,18448,10478046
2026-08-17 04:19:21.747833,11987160,0,68000,40800,10478046
2026-08-17 04:19:21.751109,12211560,0,68000,34000,10478046
2026-08-17 04:19:21.752821,12293160,0,68000,19245,10478046
2026-08-17 04:19:21.754557,12327160,0,68000,6800,10478046
2026-08-17 04:19:21.757960,12395160,0,68000,6800,10512046
2026-08-17 04:19:21.764650,12463160,0,68000,34000,10607246
2026-08-17 04:19:21.765808,12592360,0,68000,6800,10607246
2026-08-17 04:19:21.768065,12714761,0,68000,6800,10641246
2026-08-17 04:19:21.769788,12748761,0,68000,6800,10641246
2026-08-17 04:19:21.771564,12983053,0,68000,34000,10641246
2026-08-17 04:19:21.886797,13343453,0,68000,34000,10702446
2026-08-17 04:19:21.890675,13438653,0,68000,32858,10702446
2026-08-17 04:19:21.893157,13533853,0,68000,6800,10702446
2026-08-17 04:19:21.894953,13663054,0,68000,6800,10702446
2026-08-17 04:19:21.896659,13765054,0,68000,21857,10702446
2026-08-17 04:19:21.898410,13839856,0,68000,41157,10702446
2026-08-17 04:19:21.900460,13914657,0,68000,26153,10702446
2026-08-17 04:19:21.903221,14009857,0,68000,38079,10702446
2026-08-17 04:19:21.905025,14043857,0,68000,42500,10702446
2026-08-17 04:19:21.907250,14139057,0,68000,26608,10702446
2026-08-17 04:19:21.910547,14200257,0,68000,43714,10702446
2026-08-17 04:19:21.912131,14465462,0,68000,24285,10702446
2026-08-17 04:19:21.914002,14533462,0,68000,33558,10702446
2026-08-17 04:19:21.916476,14628662,0,68000,6800,10702446
2026-08-17 04:19:21.919410,14723862,0,68000,6800,10702446
2026-08-17 04:19:21.921781,14757862,0,68000,6800,10702446
2026-08-17 04:19:21.924072,14880262,0,68000,6800,10702446
2026-08-17 04:19:21.925802,14982262,0,68000,6800,10702446
2026-08-17 04:19:21.927570,15016262,0,68000,6800,10702446
2026-08-17 04:19:21.929761,15145462,0,68000,6800,10702446
2026-08-17 04:19:21.954916,15193062,0,68000,45333,10702446
2026-08-17 04:19:22.004515,15425172,0,68000,61200,10702446
2026-08-17 04:19:22.006311,15575058,0,68000,21488,10702446
2026-08-17 04:19:22.008237,15692116,0,68000,6800,10702446
2026-08-17 04:19:22.009648,15787316,0,68000,6800,10702446
2026-08-17 04:19:22.011785,16055432,0,68000,6800,10702446
2026-08-17 04:19:22.026469,16186090,0,68000,34000,10702446
2026-08-17 04:19:22.028426,16254090,0,68000,24756,10702446
2026-08-17 04:19:22.044803,16288090,0,68000,61200,10702446
2026-08-17 04:19:22.046960,16356090,0,68000,50105,10702446
2026-08-17 04:19:22.047987,16462624,0,68000,39666,10702446
2026-08-17 04:19:22.050149,16483024,0,68000,35307,10702446
2026-08-17 04:19:22.070610,16517024,0,68000,61200,10702446
2026-08-17 04:19:22.073626,16612224,0,68000,50105,10702446
2026-08-17 04:19:22.076471,16707424,0,68000,34000,10702446
2026-08-17 04:19:22.078052,16836624,0,68000,28333,10702446
2026-08-17 04:19:22.080261,16870624,0,68000,19768,10702446
2026-08-17 04:19:22.133022,16904624,0,68000,34000,10702446
2026-08-17 04:19:22.135188,16972624,0,68000,6800,10702446
2026-08-17 04:19:22.137257,17074624,0,68000,6800,10702446
2026-08-17 04:19:22.139491,17142624,0,68000,6800,10702446
2026-08-17 04:19:22.141764,17210624,0,68000,6800,10702446
2026-08-17 04:19:22.143590,17278624,0,68000,6800,10702446
2026-08-17 04:19:22.145181,17448624,0,68000,6800,10702446
2026-08-17 04:19:22.146898,17516625,0,68000,6800,10702446
2026-08-17 04:19:22.149053,17648004,0,68000,6800,10702446
2026-08-17 04:19:22.150864,17770404,0,68000,6800,10702446
2026-08-17 04:19:22.151972,17831604,0,68000,22666,10702446
2026-08-17 04:19:22.172990,17988004,0,68000,61200,10702446
2026-08-17 04:19:22.174157,18049204,0,68000,6800,10702446
2026-08-17 04:19:22.175871,18083204,0,68000,6800,10702446
