timestamp,sendQueueLen,fillChanLen,sentPacketNumber,gapFillReceived,fillChanDropped
2026-08-17T01:41:50.980898Z,7,0,4,0,0
2026-08-17T01:41:50.986025Z,13,0,5,2,0
2026-08-17T01:41:50.9910093Z,19,0,8,3,0
2026-08-17T01:41:50.9960183Z,23,0,13,3,0
2026-08-17T01:41:51.0010044Z,24,0,18,3,0
2026-08-17T01:41:51.0059882Z,24,0,25,3,0
2026-08-17T01:41:51.0112175Z,26,0,29,4,0
2026-08-17T01:41:51.0158005Z,32,0,29,6,0
2026-08-17T01:41:51.0211721Z,35,0,29,6,0
2026-08-17T01:41:51.0259227Z,39,0,29,6,0
2026-08-17T01:41:51.0309256Z,41,0,32,6,0
2026-08-17T01:41:51.0359361Z,45,0,33,8,0
2026-08-17T01:41:51.0410922Z,49,0,35,9,0
2026-08-17T01:41:51.0458703Z,52,0,37,9,0
2026-08-17T01:41:51.0511812Z,56,0,37,10,0
2026-08-17T01:41:51.0558838Z,59,0,37,10,0
2026-08-17T01:41:51.0610353Z,62,0,37,10,0
2026-08-17T01:41:51.0669471Z,64,0,38,10,0
2026-08-17T01:41:51.071298Z,67,0,40,10,0
2026-08-17T01:41:51.0761769Z,72,0,40,12,0
2026-08-17T01:41:51.0813633Z,74,0,42,12,0
2026-08-17T01:41:51.0862799Z,76,0,47,12,0
2026-08-17T01:41:51.0911407Z,78,0,51,12,0
2026-08-17T01:41:51.0958721Z,81,0,52,12,0
2026-08-17T01:41:51.1017054Z,84,0,52,12,0
2026-08-17T01:41:51.105976Z,85,0,52,12,0
2026-08-17T01:41:51.1110902Z,88,0,52,12,0
2026-08-17T01:41:51.1158339Z,92,0,52,14,0
2026-08-17T01:41:51.1208841Z,93,0,55,14,0
2026-08-17T01:41:51.1271036Z,94,0,59,14,0
2026-08-17T01:41:51.13118Z,95,0,62,14,0
2026-08-17T01:41:51.1367496Z,100,0,64,14,0
2026-08-17T01:41:51.1412336Z,101,0,65,14,0
2026-08-17T01:41:51.1459895Z,109,0,65,17,0
2026-08-17T01:41:51.1508485Z,111,0,66,17,0
2026-08-17T01:41:51.156015Z,114,0,71,17,0
2026-08-17T01:41:51.1611932Z,120,0,71,17,0
2026-08-17T01:41:51.1660507Z,120,0,76,17,0
2026-08-17T01:41:51.1709749Z,125,0,77,19,0
2026-08-17T01:41:51.1759324Z,126,0,81,19,0
2026-08-17T01:41:51.1814632Z,126,0,88,20,0
2026-08-17T01:41:51.1862529Z,127,0,91,20,0
2026-08-17T01:41:51.190992Z,129,0,95,20,0
2026-08-17T01:41:51.1962716Z,133,0,98,21,0
2026-08-17T01:41:51.2010193Z,141,0,98,24,0
2026-08-17T01:41:51.2061657Z,144,0,98,24,0
2026-08-17T01:41:51.2113419Z,146,0,98,24,0
2026-08-17T01:41:51.2168446Z,149,0,98,24,0
2026-08-17T01:41:51.2211261Z,151,0,98,24,0
2026-08-17T01:41:51.226256Z,157,0,98,26,0
2026-08-17T01:41:51.2310181Z,158,0,103,26,0
2026-08-17T01:41:51.2362257Z,163,0,105,26,0
2026-08-17T01:41:51.2411379Z,165,0,105,26,0
2026-08-17T01:41:51.2461801Z,167,0,106,26,0
2026-08-17T01:41:51.2509772Z,166,0,111,26,0
2026-08-17T01:41:51.2559353Z,169,0,114,27,0
2026-08-17T01:41:51.2609376Z,173,0,114,27,0
2026-08-17T01:41:51.2659547Z,174,0,117,27,0
2026-08-17T01:41:51.2708406Z,177,0,117,27,0
2026-08-17T01:41:51.2758282Z,188,0,117,32,0
2026-08-17T01:41:51.2812491Z,190,0,118,32,0
2026-08-17T01:41:51.2863424Z,196,0,120,34,0
2026-08-17T01:41:51.2910612Z,198,0,121,35,0
2026-08-17T01:41:51.2963313Z,204,0,122,35,0
2026-08-17T01:41:51.3009644Z,207,0,122,35,0
2026-08-17T01:41:51.3061608Z,209,0,124,35,0
2026-08-17T01:41:51.3108997Z,212,0,125,36,0
2026-08-17T01:41:51.3161203Z,215,0,128,36,0
2026-08-17T01:41:51.3210445Z,219,0,128,36,0
2026-08-17T01:41:51.3265375Z,222,0,129,36,0
2026-08-17T01:41:51.3311545Z,222,0,133,37,0
2026-08-17T01:41:51.3359104Z,218,0,137,37,0
2026-08-17T01:41:51.3410545Z,214,0,141,37,0
2026-08-17T01:41:51.3457845Z,208,0,147,37,0
2026-08-17T01:41:51.3510954Z,203,0,152,37,0
2026-08-17T01:41:51.3560532Z,199,0,157,38,0
2026-08-17T01:41:51.3610227Z,196,0,160,38,0
2026-08-17T01:41:51.3660483Z,197,0,160,39,0
2026-08-17T01:41:51.371269Z,197,0,160,39,0
2026-08-17T01:41:51.3759273Z,197,0,160,39,0
2026-08-17T01:41:51.3810651Z,197,0,160,39,0
2026-08-17T01:41:51.3861459Z,199,0,160,41,0
2026-08-17T01:41:51.3910019Z,196,0,163,41,0
2026-08-17T01:41:51.3958771Z,193,0,166,41,0
2026-08-17T01:41:51.4007573Z,190,0,169,41,0
2026-08-17T01:41:51.40866Z,186,0,173,41,0
2026-08-17T01:41:51.4112276Z,184,0,175,41,0
2026-08-17T01:41:51.4162084Z,179,0,180,41,0
2026-08-17T01:41:51.4213368Z,166,0,193,41,0
2026-08-17T01:41:51.425861Z,164,0,195,41,0
2026-08-17T01:41:51.4313653Z,160,0,199,41,0
2026-08-17T01:41:51.4359546Z,156,0,203,41,0
2026-08-17T01:41:51.4412543Z,150,0,209,41,0
2026-08-17T01:41:51.4460313Z,145,0,214,41,0
2026-08-17T01:41:51.4509246Z,141,0,219,42,0
