timestamp,file_offset,block_offset,block_size,server_block_size,current_offset
2026-08-17 04:49:13.360137,4144800,6800,68000,61200,8737426
2026-08-17 04:49:13.366150,4151600,34000,68000,34000,9077426
2026-08-17 04:49:13.367773,4212800,61200,68000,6800,9138626
2026-08-17 04:49:13.370145,4308000,29142,68000,38857,9179426
2026-08-17 04:49:13.370796,4430400,61200,68000,6800,9225083
2026-08-17 04:49:13.385719,4491600,6800,68000,61200,9277540
2026-08-17 04:49:13.391685,4614000,61200,68000,6800,9277540
2026-08-17 04:49:13.393689,4858800,61200,68000,6800,9277540
2026-08-17 04:49:13.409789,4920000,6800,68000,61200,9284340
2026-08-17 04:49:13.413082,5008400,31571,68000,36428,9284340
2026-08-17 04:49:13.414637,5226000,32210,68000,35789,9284340
2026-08-17 04:49:13.416226,5348400,42666,68000,25333,9291140
2026-08-17 04:49:13.417849,5470800,53217,68000,14782,9291140
2026-08-17 04:49:13.419635,5593200,61200,68000,6800,9291140
2026-08-17 04:49:13.429911,5661200,61200,68000,6800,9297940
2026-08-17 04:49:13.439750,5763200,61200,68000,6800,9297940
2026-08-17 04:49:13.441530,5809666,61200,68000,6800,9297940
2026-08-17 04:49:13.444921,5849332,6800,68000,61200,9304740
2026-08-17 04:49:13.447011,6011398,21061,68000,46938,9304740
2026-08-17 04:49:13.449168,6045398,56208,68000,11791,9304740
2026-08-17 04:49:13.451325,6167798,33719,68000,34280,9304741
2026-08-17 04:49:13.452395,6234615,41437,68000,26562,9304741
2026-08-17 04:49:13.458794,6332430,34000,68000,34000,9304741
2026-08-17 04:49:13.460270,6393630,61200,68000,6800,9304741
2026-08-17 04:49:13.461860,6516030,61200,68000,6800,9304741
2026-08-17 04:49:13.463530,6577230,61200,68000,6800,9311541
2026-08-17 04:49:13.465699,6733630,61200,68000,6800,9311541
2026-08-17 04:49:13.468046,6856030,61200,68000,6800,9318341
2026-08-17 04:49:13.472099,6978430,61200,68000,6800,9318341
2026-08-17 04:49:13.494988,7148430,46481,68000,21518,9318341
2026-08-17 04:49:13.496655,7270830,45945,68000,22054,9318341
2026-08-17 04:49:13.532580,7338830,34000,68000,34000,9325141
2026-08-17 04:49:13.566801,7427230,61200,68000,6800,9331941
2026-08-17 04:49:13.568332,7549630,61200,68000,6800,9331941
2026-08-17 04:49:13.568885,7644830,45333,68000,22666,9331941
2026-08-17 04:49:13.575001,7745696,6800,68000,61200,9338741
2026-08-17 04:49:13.577313,7846562,34982,68000,33017,9338741
2026-08-17 04:49:13.578462,7907762,40617,68000,27382,9338741
2026-08-17 04:49:13.579700,8002962,26417,68000,41582,9338741
2026-08-17 04:49:13.583203,8132162,28465,68000,39534,9338742
2026-08-17 04:49:13.585546,8227362,34918,68000,33081,9338742
2026-08-17 04:49:13.587195,8295362,24285,68000,43714,9338742
2026-08-17 04:49:13.588310,8472162,61200,68000,6800,9338742
2026-08-17 04:49:13.589764,8533362,61200,68000,6800,9399942
2026-08-17 04:49:13.591515,8655762,61200,68000,6800,9399942
2026-08-17 04:49:13.593175,8778162,61200,68000,6800,9399942
2026-08-17 04:49:13.594279,8839362,61200,68000,6800,9399942
2026-08-17 04:49:13.597007,8961762,61200,68000,6800,9461142
2026-08-17 04:49:13.599211,9056962,61200,68000,6800,9467942
2026-08-17 04:49:13.601117,9115247,61200,68000,6800,9474742
2026-08-17 04:49:13.602217,9298847,61200,68000,6800,9481542
2026-08-17 04:49:13.604567,9455247,61200,68000,6800,9481542
2026-08-17 04:49:13.605651,9550447,61200,68000,6800,9515542
2026-08-17 04:49:13.607496,9659247,61200,68000,6800,9515542
2026-08-17 04:49:13.609146,9788447,61200,68000,6800,9549542
2026-08-17 04:49:13.611051,9901497,61200,68000,6800,9549542
2026-08-17 04:49:13.624437,10005197,61200,68000,6800,9579292
2026-08-17 04:49:13.666611,10018797,61200,68000,6800,9640492
2026-08-17 04:49:13.667627,10141197,61200,68000,6800,9640492
2026-08-17 04:49:13.669407,10202397,22666,68000,45333,9640492
2026-08-17 04:49:13.670239,10263597,34000,68000,34000,9640492
2026-08-17 04:49:13.671158,10447197,34000,68000,34000,9640492
2026-08-17 04:49:13.673512,10569597,34000,68000,34000,9640492
2026-08-17 04:49:13.674593,10630797,45333,68000,22666,9640492
2026-08-17 04:49:13.676129,10753197,34000,68000,34000,9640492
2026-08-17 04:49:13.677696,10814397,34000,68000,34000,9640492
2026-08-17 04:49:13.678785,10875597,34000,68000,34000,9640492
2026-08-17 04:49:13.680217,10936797,38250,68000,29749,9640492
2026-08-17 04:49:13.681476,10997997,32210,68000,35789,9640492
2026-08-17 04:49:13.683170,11093197,32210,68000,35789,9647292
2026-08-17 04:49:13.684739,11133997,45333,68000,22666,9647292
2026-08-17 04:49:13.685796,11195197,22961,68000,45038,9647292
2026-08-17 04:49:13.686964,11335491,37252,68000,30747,9647292
2026-08-17 04:49:13.689166,11353385,45598,68000,22401,9654092
2026-08-17 04:49:13.690086,11475785,6800,68000,61200,9654092
2026-08-17 04:49:13.691809,11543785,43714,68000,24285,9654092
2026-08-17 04:49:13.694659,11666185,6800,68000,61200,9654092
2026-08-17 04:49:13.695783,11761385,43714,68000,24285,9654092
2026-08-17 04:49:13.696888,11808985,32827,68000,35172,9654092
2026-08-17 04:49:13.698520,11836185,41846,68000,26153,9654092
2026-08-17 04:49:13.700026,11904185,15692,68000,52307,9654092
2026-08-17 04:49:13.700917,11992585,36266,68000,31733,9654092
2026-08-17 04:49:13.702016,12067385,40181,68000,27818,9654092
2026-08-17 04:49:13.703684,12155785,61200,68000,6800,9654092
2026-08-17 04:49:13.704793,12182985,61200,68000,6800,9688092
2026-08-17 04:49:13.705931,12257785,61200,68000,6800,9688092
2026-08-17 04:49:13.708137,12346185,61200,68000,6800,9688092
2026-08-17 04:49:13.709262,12420985,61200,68000,6800,9688092
2026-08-17 04:49:13.711071,12516185,61200,68000,6800,9688092
2026-08-17 04:49:13.712399,12584185,61200,68000,6800,9749292
2026-08-17 04:49:13.714022,12713385,61200,68000,6800,9749292
2026-08-17 04:49:13.715249,12842585,61200,68000,6800,9749292
2026-08-17 04:49:13.716344,12944585,61200,68000,6800,9749292
2026-08-17 04:49:13.717893,13053385,61200,68000,6800,9749292
2026-08-17 04:49:13.719265,13133705,61200,68000,6800,9749292
2026-08-17 04:49:13.721357,13190373,61200,68000,6800,9810492
2026-08-17 04:49:13.723294,13299175,61200,68000,6800,9844492
2026-08-17 04:49:13.724843,13421576,61200,68000,6800,9905692
2026-08-17 04:49:13.724843,13543976,45333,68000,22666,10028092
2026-08-17 04:49:13.728267,13605176,61200,68000,6800,10034892
2026-08-17 04:49:13.729364,13712549,61200,68000,6800,10068892
2026-08-17 04:49:13.730012,13822485,61200,68000,6800,10068892
2026-08-17 04:49:13.732965,13828151,61200,68000,6800,10191292
2026-08-17 04:49:13.851657,13907486,6800,68000,61200,10252492
2026-08-17 04:49:13.852851,14023088,20553,68000,47446,10252492
2026-08-17 04:49:13.853973,14147994,35815,68000,32184,10252492
2026-08-17 04:49:13.854497,14209194,19097,68000,48902,10252492
2026-08-17 04:49:13.868719,14209198,25499,68000,42500,10252492
2026-08-17 04:49:13.933406,14243100,6800,68000,61200,10252492
2026-08-17 04:49:13.934522,14304300,6800,68000,61200,10252492
2026-08-17 04:49:13.935085,14426700,6800,68000,61200,10252492
2026-08-17 04:49:13.935618,14521902,6800,68000,61200,10252492
2026-08-17 04:49:13.937132,14535502,6800,68000,61200,10252492
2026-08-17 04:49:13.949289,14626408,6800,68000,61200,10252492
2026-08-17 04:49:13.950241,14728408,6800,68000,61200,10252492
2026-08-17 04:49:13.951381,14789608,6800,68000,61200,10252492
2026-08-17 04:49:13.951924,14850808,6800,68000,61200,10252492
2026-08-17 04:49:13.960324,14912008,34000,68000,34000,10252492
2026-08-17 04:49:13.961442,15034408,6800,68000,61200,10252492
2026-08-17 04:49:13.968313,15041208,6800,68000,61200,10252492
2026-08-17 04:49:13.969394,15102408,6800,68000,61200,10252492
2026-08-17 04:49:13.970596,15258808,6800,68000,61200,10252492
2026-08-17 04:49:13.976155,15326808,34000,68000,34000,10252492
2026-08-17 04:49:13.977444,15422008,6800,68000,61200,10252492
2026-08-17 04:49:13.985724,15483208,34000,68000,34000,10252492
2026-08-17 04:49:13.986610,15605608,6800,68000,61200,10252492
2026-08-17 04:49:13.987139,15666808,6800,68000,61200,10252492
2026-08-17 04:49:14.005556,15789208,6800,68000,61200,10252492
2026-08-17 04:49:14.006097,15911608,6800,68000,61200,10252492
2026-08-17 04:49:14.007674,16034008,6800,68000,61200,10252492
2026-08-17 04:49:14.008730,16163208,6800,68000,61200,10252492
2026-08-17 04:49:14.009265,16292408,6800,68000,61200,10252492
2026-08-17 04:49:14.010574,16408008,6800,68000,61200,10252492
2026-08-17 04:49:14.029763,16482808,34000,68000,34000,10252492
2026-08-17 04:49:14.031205,16550808,6800,68000,61200,10252492
2026-08-17 04:49:14.032301,16673208,6800,68000,61200,10252492
2026-08-17 04:49:14.033424,16795608,6800,68000,61200,10252492
2026-08-17 04:49:14.033424,16918008,6800,68000,61200,10252492
2026-08-17 04:49:14.035060,16979208,6800,68000,61200,10252492
2026-08-17 04:49:14.048780,17101608,34000,68000,34000,10252492
2026-08-17 04:49:14.050079,17224008,6800,68000,61200,10252492
2026-08-17 04:49:14.051206,17285208,6800,68000,61200,10252492
2026-08-17 04:49:14.055229,17346408,34000,68000,34000,10252492
