timestamp,sendQueueLen,fillChanLen,sentPacketNumber,gapFillReceived,fillChanDropped
2026-08-17T02:49:13.0726459Z,6,0,4,0,0
2026-08-17T02:49:13.0775856Z,11,0,6,0,0
2026-08-17T02:49:13.0827192Z,16,0,9,0,0
2026-08-17T02:49:13.0878084Z,23,0,10,3,0
2026-08-17T02:49:13.0926288Z,31,0,10,4,0
2026-08-17T02:49:13.0977438Z,34,0,13,4,0
2026-08-17T02:49:13.1025085Z,38,0,17,4,0
2026-08-17T02:49:13.1079639Z,44,0,17,4,0
2026-08-17T02:49:13.1125926Z,49,0,17,6,0
2026-08-17T02:49:13.1175608Z,57,0,17,9,0
2026-08-17T02:49:13.1227008Z,66,0,18,12,0
2026-08-17T02:49:13.1278994Z,70,0,20,12,0
2026-08-17T02:49:13.1325364Z,71,0,25,12,0
2026-08-17T02:49:13.1374654Z,75,0,25,12,0
2026-08-17T02:49:13.1429912Z,79,0,25,12,0
2026-08-17T02:49:13.1479703Z,89,0,25,17,0
2026-08-17T02:49:13.1528768Z,97,0,26,21,0
2026-08-17T02:49:13.1576754Z,100,0,30,21,0
2026-08-17T02:49:13.1629839Z,103,0,32,21,0
2026-08-17T02:49:13.1677728Z,106,0,34,22,0
2026-08-17T02:49:13.173Z,111,0,34,23,0
2026-08-17T02:49:13.1777618Z,115,0,37,24,0
2026-08-17T02:49:13.1828713Z,120,0,38,24,0
2026-08-17T02:49:13.1879306Z,118,0,47,25,0
2026-08-17T02:49:13.1930099Z,124,0,47,27,0
2026-08-17T02:49:13.1978083Z,131,0,47,31,0
2026-08-17T02:49:13.2027515Z,137,0,49,33,0
2026-08-17T02:49:13.2078022Z,142,0,52,34,0
2026-08-17T02:49:13.2128737Z,146,0,52,34,0
2026-08-17T02:49:13.2177947Z,151,0,53,35,0
2026-08-17T02:49:13.2228439Z,164,0,53,42,0
2026-08-17T02:49:13.2276461Z,168,0,53,43,0
2026-08-17T02:49:13.2332632Z,172,0,56,43,0
2026-08-17T02:49:13.2382031Z,173,0,61,43,0
2026-08-17T02:49:13.242812Z,175,0,63,43,0
2026-08-17T02:49:13.2479483Z,177,0,64,43,0
2026-08-17T02:49:13.2526867Z,187,0,64,48,0
2026-08-17T02:49:13.2579589Z,194,0,64,50,0
2026-08-17T02:49:13.2625224Z,200,0,64,51,0
2026-08-17T02:49:13.2675257Z,204,0,66,51,0
2026-08-17T02:49:13.2725851Z,207,0,69,51,0
2026-08-17T02:49:13.2776741Z,209,0,72,51,0
2026-08-17T02:49:13.2825011Z,213,0,72,52,0
2026-08-17T02:49:13.2877526Z,217,0,76,53,0
2026-08-17T02:49:13.2929068Z,223,0,77,54,0
2026-08-17T02:49:13.2979513Z,227,0,77,56,0
2026-08-17T02:49:13.3029009Z,234,0,78,58,0
2026-08-17T02:49:13.3074647Z,232,0,87,58,0
2026-08-17T02:49:13.3129631Z,236,0,88,58,0
2026-08-17T02:49:13.3178424Z,240,0,89,58,0
2026-08-17T02:49:13.3229736Z,243,0,90,58,0
2026-08-17T02:49:13.3276656Z,246,0,91,58,0
2026-08-17T02:49:13.3325469Z,249,0,92,58,0
2026-08-17T02:49:13.3376808Z,252,0,92,58,0
2026-08-17T02:49:13.3429966Z,259,0,92,61,0
2026-08-17T02:49:13.3477661Z,262,0,93,62,0
2026-08-17T02:49:13.3529973Z,266,0,93,62,0
2026-08-17T02:49:13.3581103Z,270,0,95,62,0
2026-08-17T02:49:13.3629099Z,271,0,98,62,0
2026-08-17T02:49:13.3677732Z,274,0,100,62,0
2026-08-17T02:49:13.3734064Z,281,0,100,65,0
2026-08-17T02:49:13.37798Z,279,0,105,65,0
2026-08-17T02:49:13.3826277Z,276,0,108,65,0
2026-08-17T02:49:13.3877852Z,274,0,111,66,0
2026-08-17T02:49:13.3931396Z,268,0,117,66,0
2026-08-17T02:49:13.3980273Z,269,0,121,71,0
2026-08-17T02:49:13.4025935Z,257,0,133,71,0
2026-08-17T02:49:13.4079299Z,252,0,138,71,0
2026-08-17T02:49:13.4125475Z,252,0,139,72,0
2026-08-17T02:49:13.4178492Z,256,0,139,76,0
2026-08-17T02:49:13.4225931Z,260,0,139,80,0
2026-08-17T02:49:13.427976Z,256,0,144,81,0
2026-08-17T02:49:13.4325647Z,253,0,149,83,0
2026-08-17T02:49:13.4377812Z,246,0,156,83,0
2026-08-17T02:49:13.4430771Z,245,0,158,84,0
2026-08-17T02:49:13.448291Z,249,0,158,88,0
2026-08-17T02:49:13.4529431Z,252,0,158,92,0
2026-08-17T02:49:13.4576994Z,254,0,158,93,0
2026-08-17T02:49:13.4629644Z,256,0,158,95,0
2026-08-17T02:49:13.4680464Z,261,0,159,101,0
2026-08-17T02:49:13.472653Z,258,0,163,102,0
2026-08-17T02:49:13.4776384Z,254,0,168,103,0
2026-08-17T02:49:13.4830531Z,246,0,177,103,0
2026-08-17T02:49:13.4875529Z,241,0,181,103,0
2026-08-17T02:49:13.4927462Z,230,0,192,103,0
2026-08-17T02:49:13.4977584Z,231,0,193,105,0
2026-08-17T02:49:13.5024779Z,226,0,198,105,0
2026-08-17T02:49:13.5076076Z,223,0,201,105,0
2026-08-17T02:49:13.5126062Z,225,0,202,108,0
2026-08-17T02:49:13.5177941Z,224,0,203,108,0
2026-08-17T02:49:13.5229747Z,224,0,203,108,0
2026-08-17T02:49:13.5275903Z,224,0,203,108,0
2026-08-17T02:49:13.5325808Z,224,0,203,108,0
2026-08-17T02:49:13.5376595Z,225,0,206,112,0
2026-08-17T02:49:13.5424983Z,221,0,210,112,0
2026-08-17T02:49:13.5476596Z,218,0,214,113,0
2026-08-17T02:49:13.5526709Z,214,0,218,113,0
2026-08-17T02:49:13.5575704Z,207,0,225,113,0
2026-08-17T02:49:13.5626849Z,202,0,230,113,0
2026-08-17T02:49:13.5678179Z,199,0,233,113,0
2026-08-17T02:49:13.5727211Z,201,0,233,115,0
2026-08-17T02:49:13.5778832Z,204,0,233,118,0
2026-08-17T02:49:13.5826614Z,206,0,233,120,0
2026-08-17T02:49:13.5877542Z,210,0,233,124,0
2026-08-17T02:49:13.5931756Z,214,0,233,128,0
2026-08-17T02:49:13.5975493Z,220,0,233,135,0
2026-08-17T02:49:13.6027684Z,231,0,233,145,0
2026-08-17T02:49:13.6074965Z,238,0,233,152,0
2026-08-17T02:49:13.6129173Z,248,0,233,162,0
2026-08-17T02:49:13.6178908Z,245,0,236,162,0
2026-08-17T02:49:13.6227666Z,241,0,240,162,0
2026-08-17T02:49:13.6277271Z,242,0,242,165,0
2026-08-17T02:49:13.632687Z,238,0,246,166,0
2026-08-17T02:49:13.6378703Z,234,0,252,167,0
2026-08-17T02:49:13.6425413Z,228,0,258,167,0
2026-08-17T02:49:13.6483171Z,218,0,268,167,0
2026-08-17T02:49:13.6525961Z,213,0,273,167,0
2026-08-17T02:49:13.6579595Z,208,0,279,168,0
2026-08-17T02:49:13.6624863Z,203,0,284,168,0
2026-08-17T02:49:13.667627Z,201,0,286,168,0
2026-08-17T02:49:13.6735121Z,202,0,286,169,0
2026-08-17T02:49:13.6776966Z,202,0,286,169,0
2026-08-17T02:49:13.6826105Z,203,0,286,170,0
2026-08-17T02:49:13.6880591Z,208,0,286,175,0
2026-08-17T02:49:13.6928903Z,210,0,287,178,0
2026-08-17T02:49:13.6979711Z,211,0,287,179,0
2026-08-17T02:49:13.7025719Z,211,0,287,179,0
2026-08-17T02:49:13.7075875Z,214,0,287,182,0
2026-08-17T02:49:13.7129388Z,218,0,287,186,0
2026-08-17T02:49:13.7178937Z,219,0,287,187,0
2026-08-17T02:49:13.722745Z,229,0,287,197,0
2026-08-17T02:49:13.7277287Z,249,0,287,217,0
2026-08-17T02:49:13.7329657Z,263,0,287,231,0
2026-08-17T02:49:13.7379399Z,268,0,287,236,0
2026-08-17T02:49:13.7426534Z,265,0,290,236,0
2026-08-17T02:49:13.7478475Z,252,0,303,236,0
2026-08-17T02:49:13.7526078Z,251,0,304,236,0
2026-08-17T02:49:13.7577142Z,238,0,317,236,0
2026-08-17T02:49:13.7626628Z,229,0,326,236,0
2026-08-17T02:49:13.76793Z,228,0,327,236,0
2026-08-17T02:49:13.7728216Z,226,0,329,236,0
2026-08-17T02:49:13.7775602Z,222,0,333,236,0
2026-08-17T02:49:13.7830972Z,220,0,335,236,0
2026-08-17T02:49:13.7874576Z,218,0,337,236,0
2026-08-17T02:49:13.7927153Z,213,0,342,236,0
2026-08-17T02:49:13.7977019Z,209,0,346,236,0
2026-08-17T02:49:13.8029525Z,205,0,350,236,0
2026-08-17T02:49:13.8080639Z,202,0,353,236,0
2026-08-17T02:49:13.8128949Z,197,0,358,236,0
2026-08-17T02:49:13.8179106Z,191,0,364,236,0
2026-08-17T02:49:13.8227207Z,186,0,369,236,0
2026-08-17T02:49:13.8276799Z,182,0,373,236,0
2026-08-17T02:49:13.8328215Z,179,0,376,236,0
2026-08-17T02:49:13.8378678Z,169,0,386,236,0
2026-08-17T02:49:13.8427393Z,154,0,401,236,0
2026-08-17T02:49:13.8474844Z,145,0,410,236,0
2026-08-17T02:49:13.8528511Z,137,0,418,236,0
2026-08-17T02:49:13.8576495Z,129,0,426,236,0
2026-08-17T02:49:13.8631531Z,124,0,431,236,0
2026-08-17T02:49:13.8675553Z,119,0,436,236,0
2026-08-17T02:49:13.8729753Z,119,0,436,236,0
2026-08-17T02:49:13.8774678Z,112,0,443,236,0
2026-08-17T02:49:13.8827238Z,107,0,448,236,0
2026-08-17T02:49:13.8877638Z,104,0,451,236,0
2026-08-17T02:49:13.8924604Z,99,0,456,236,0
2026-08-17T02:49:13.8974841Z,98,0,457,236,0
2026-08-17T02:49:13.9027722Z,87,0,468,236,0
2026-08-17T02:49:13.9076204Z,81,0,474,236,0
2026-08-17T02:49:13.9125506Z,77,0,478,236,0
2026-08-17T02:49:13.9179771Z,76,0,479,236,0
2026-08-17T02:49:13.9225508Z,72,0,483,236,0
2026-08-17T02:49:13.9275792Z,69,0,486,236,0
2026-08-17T02:49:13.9328577Z,59,0,496,236,0
2026-08-17T02:49:13.9376618Z,59,0,496,236,0
2026-08-17T02:49:13.9428279Z,54,0,501,236,0
2026-08-17T02:49:13.9477103Z,51,0,504,236,0
2026-08-17T02:49:13.9529464Z,51,0,504,236,0
2026-08-17T02:49:13.957875Z,49,0,506,236,0
2026-08-17T02:49:13.9625142Z,47,0,508,236,0
2026-08-17T02:49:13.9677656Z,43,0,512,236,0
2026-08-17T02:49:13.9728565Z,40,0,515,236,0
2026-08-17T02:49:13.977974Z,39,0,516,236,0
2026-08-17T02:49:13.9827775Z,36,0,519,236,0
2026-08-17T02:49:13.9876671Z,34,0,521,236,0
2026-08-17T02:49:13.9925564Z,31,0,524,236,0
2026-08-17T02:49:13.9977823Z,26,0,529,236,0
2026-08-17T02:49:14.0031799Z,18,0,537,236,0
2026-08-17T02:49:14.007674Z,18,0,537,236,0
2026-08-17T02:49:14.0126385Z,18,0,537,236,0
2026-08-17T02:49:14.0181025Z,13,0,542,236,0
2026-08-17T02:49:14.022544Z,10,0,545,236,0
2026-08-17T02:49:14.0277487Z,6,0,549,236,0
2026-08-17T02:49:14.0328538Z,6,0,549,236,0
2026-08-17T02:49:14.038004Z,6,0,549,236,0
2026-08-17T02:49:14.0429842Z,4,0,551,236,0
2026-08-17T02:49:14.0476968Z,1,0,554,236,0
2026-08-17T02:49:14.0529842Z,0,0,555,236,0
2026-08-17T02:49:14.0578756Z,0,0,556,236,0
2026-08-17T02:49:14.0627008Z,0,0,556,236,0
2026-08-17T02:49:14.0676006Z,0,0,556,236,0
2026-08-17T02:49:14.0729725Z,0,0,556,236,0
2026-08-17T02:49:14.0779982Z,0,0,556,236,0
2026-08-17T02:49:14.0827295Z,0,0,556,236,0
2026-08-17T02:49:14.0879927Z,0,0,556,236,0
2026-08-17T02:49:14.0929603Z,0,0,556,236,0
2026-08-17T02:49:14.0980683Z,0,0,556,236,0
2026-08-17T02:49:14.1027943Z,0,0,556,236,0
2026-08-17T02:49:14.1078302Z,0,0,556,236,0
2026-08-17T02:49:14.1127685Z,0,0,556,236,0
2026-08-17T02:49:14.1177983Z,0,0,556,236,0
2026-08-17T02:49:14.1229431Z,0,0,556,236,0
2026-08-17T02:49:14.1278489Z,0,0,556,236,0
2026-08-17T02:49:14.132881Z,0,0,556,236,0
2026-08-17T02:49:14.1376108Z,0,0,556,236,0
