timestamp,sendQueueLen,fillChanLen,sentPacketNumber,gapFillReceived,fillChanDropped
2026-08-17T02:27:43.3890158Z,192,0,62,34,0
2026-08-17T02:27:43.3943209Z,198,0,67,35,0
2026-08-17T02:27:43.3990993Z,201,0,71,36,0
2026-08-17T02:27:43.4040638Z,209,0,71,40,0
2026-08-17T02:27:43.4090121Z,215,0,71,42,0
2026-08-17T02:27:43.4148706Z,219,0,71,43,0
2026-08-17T02:27:43.4190012Z,222,0,71,43,0
2026-08-17T02:27:43.4242334Z,225,0,74,43,0
2026-08-17T02:27:43.4294876Z,230,0,75,45,0
2026-08-17T02:27:43.434729Z,236,0,76,46,0
2026-08-17T02:27:43.43902Z,239,0,76,46,0
2026-08-17T02:27:43.4439251Z,241,0,77,46,0
2026-08-17T02:27:43.4504858Z,244,0,78,46,0
2026-08-17T02:27:43.4542805Z,247,0,81,46,0
2026-08-17T02:27:43.4593229Z,252,0,81,47,0
2026-08-17T02:27:43.4643822Z,255,0,82,47,0
2026-08-17T02:27:43.469414Z,260,0,83,48,0
2026-08-17T02:27:43.4753537Z,267,0,84,49,0
2026-08-17T02:27:43.4792307Z,270,0,85,49,0
2026-08-17T02:27:43.4839885Z,274,0,85,50,0
2026-08-17T02:27:43.4891029Z,275,0,90,50,0
2026-08-17T02:27:43.494424Z,273,0,96,51,0
2026-08-17T02:27:43.4991263Z,269,0,101,52,0
2026-08-17T02:27:43.5039106Z,267,0,104,53,0
2026-08-17T02:27:43.5090657Z,257,0,114,53,0
2026-08-17T02:27:43.5140233Z,253,0,118,53,0
2026-08-17T02:27:43.5192441Z,253,0,120,55,0
2026-08-17T02:27:43.5244636Z,254,0,120,56,0
2026-08-17T02:27:43.5294544Z,256,0,120,58,0
2026-08-17T02:27:43.5343189Z,260,0,120,62,0
2026-08-17T02:27:43.5391692Z,260,0,120,62,0
2026-08-17T02:27:43.543893Z,259,0,121,62,0
2026-08-17T02:27:43.5489349Z,256,0,124,62,0
2026-08-17T02:27:43.5540635Z,253,0,127,62,0
2026-08-17T02:27:43.5590982Z,250,0,130,62,0
2026-08-17T02:27:43.5640109Z,245,0,135,62,0
2026-08-17T02:27:43.5693123Z,241,0,139,62,0
2026-08-17T02:27:43.5740016Z,238,0,142,62,0
2026-08-17T02:27:43.5790159Z,234,0,146,62,0
2026-08-17T02:27:43.584389Z,230,0,150,62,0
2026-08-17T02:27:43.5888887Z,224,0,156,63,0
2026-08-17T02:27:43.5941631Z,219,0,162,63,0
2026-08-17T02:27:43.5989982Z,214,0,167,63,0
2026-08-17T02:27:43.6040114Z,213,0,169,64,0
2026-08-17T02:27:43.6090779Z,208,0,174,64,0
2026-08-17T02:27:43.6139535Z,205,0,177,64,0
2026-08-17T02:27:43.6189956Z,202,0,180,64,0
2026-08-17T02:27:43.6247666Z,200,0,182,64,0
2026-08-17T02:27:43.6289337Z,200,0,182,64,0
2026-08-17T02:27:43.6340886Z,204,0,182,68,0
2026-08-17T02:27:43.6393237Z,210,0,182,74,0
2026-08-17T02:27:43.6439456Z,212,0,182,76,0
2026-08-17T02:27:43.6495043Z,213,0,182,77,0
2026-08-17T02:27:43.654004Z,217,0,182,81,0
2026-08-17T02:27:43.6591093Z,225,0,182,89,0
2026-08-17T02:27:43.6639574Z,225,0,182,89,0
2026-08-17T02:27:43.669143Z,225,0,182,89,0
2026-08-17T02:27:43.6745935Z,225,0,182,89,0
2026-08-17T02:27:43.6793533Z,225,0,182,89,0
2026-08-17T02:27:43.6841121Z,225,0,182,89,0
2026-08-17T02:27:43.6891806Z,225,0,182,89,0
2026-08-17T02:27:43.6941938Z,226,0,182,90,0
2026-08-17T02:27:43.6994161Z,226,0,182,90,0
2026-08-17T02:27:43.7044573Z,226,0,182,90,0
2026-08-17T02:27:43.7096777Z,227,0,182,91,0
2026-08-17T02:27:43.7141447Z,228,0,182,92,0
2026-08-17T02:27:43.7194029Z,225,0,185,92,0
2026-08-17T02:27:43.7240074Z,220,0,190,92,0
2026-08-17T02:27:43.7290975Z,222,0,190,94,0
2026-08-17T02:27:43.7348277Z,224,0,193,99,0
2026-08-17T02:27:43.7390067Z,221,0,196,99,0
2026-08-17T02:27:43.7442224Z,218,0,199,99,0
2026-08-17T02:27:43.7494017Z,214,0,203,99,0
2026-08-17T02:27:43.7543359Z,207,0,210,99,0
2026-08-17T02:27:43.7596216Z,203,0,214,99,0
2026-08-17T02:27:43.7642431Z,203,0,214,99,0
2026-08-17T02:27:43.7690543Z,209,0,214,106,0
2026-08-17T02:27:43.7742902Z,208,0,218,108,0
2026-08-17T02:27:43.779135Z,204,0,222,108,0
2026-08-17T02:27:43.7842623Z,199,0,227,108,0
2026-08-17T02:27:43.7894698Z,196,0,231,109,0
2026-08-17T02:27:43.7947673Z,197,0,231,110,0
2026-08-17T02:27:43.7991053Z,199,0,231,112,0
2026-08-17T02:27:43.8046156Z,199,0,231,112,0
2026-08-17T02:27:43.809284Z,195,0,235,112,0
2026-08-17T02:27:43.8141688Z,192,0,238,112,0
2026-08-17T02:27:43.8189159Z,190,0,240,112,0
2026-08-17T02:27:43.8242917Z,187,0,243,112,0
2026-08-17T02:27:43.829021Z,187,0,243,112,0
2026-08-17T02:27:43.8342999Z,189,0,243,114,0
2026-08-17T02:27:43.8393737Z,192,0,243,117,0
2026-08-17T02:27:43.8440828Z,192,0,244,118,0
2026-08-17T02:27:43.8493568Z,192,0,244,118,0
2026-08-17T02:27:43.8541493Z,185,0,252,119,0
2026-08-17T02:27:43.8593591Z,173,0,264,119,0
2026-08-17T02:27:43.8640974Z,172,0,267,121,0
2026-08-17T02:27:43.8689933Z,165,0,274,121,0
2026-08-17T02:27:43.8739275Z,156,0,283,121,0
2026-08-17T02:27:43.8789831Z,152,0,288,122,0
2026-08-17T02:27:43.8840801Z,146,0,295,123,0
2026-08-17T02:27:43.889345Z,143,0,298,123,0
2026-08-17T02:27:43.8941967Z,141,0,300,123,0
2026-08-17T02:27:43.8990498Z,136,0,305,123,0
2026-08-17T02:27:43.9041678Z,132,0,309,123,0
2026-08-17T02:27:43.9091835Z,134,0,309,125,0
2026-08-17T02:27:43.9138954Z,137,0,309,129,0
2026-08-17T02:27:43.9189317Z,138,0,310,130,0
2026-08-17T02:27:43.924178Z,140,0,310,132,0
2026-08-17T02:27:43.9292329Z,142,0,310,134,0
2026-08-17T02:27:43.9343467Z,144,0,310,136,0
2026-08-17T02:27:43.9393185Z,148,0,310,140,0
2026-08-17T02:27:43.9443694Z,158,0,310,151,0
2026-08-17T02:27:43.9490301Z,168,0,310,160,0
2026-08-17T02:27:43.9539227Z,170,0,310,162,0
2026-08-17T02:27:43.9592596Z,166,0,314,162,0
2026-08-17T02:27:43.9641968Z,161,0,319,162,0
2026-08-17T02:27:43.969444Z,158,0,322,162,0
2026-08-17T02:27:43.9746314Z,155,0,325,162,0
2026-08-17T02:27:43.9791332Z,152,0,328,162,0
2026-08-17T02:27:43.9843692Z,149,0,332,163,0
2026-08-17T02:27:43.9894871Z,146,0,335,163,0
2026-08-17T02:27:43.9939151Z,148,0,337,167,0
2026-08-17T02:27:43.9995013Z,142,0,343,167,0
2026-08-17T02:27:44.0043504Z,140,0,347,169,0
2026-08-17T02:27:44.0090951Z,136,0,351,169,0
2026-08-17T02:27:44.0143973Z,136,0,352,170,0
2026-08-17T02:27:44.0193002Z,138,0,352,172,0
2026-08-17T02:27:44.0239418Z,140,0,352,174,0
2026-08-17T02:27:44.0290736Z,144,0,352,178,0
2026-08-17T02:27:44.0339944Z,152,0,352,186,0
2026-08-17T02:27:44.0389659Z,154,0,352,188,0
2026-08-17T02:27:44.0443767Z,156,0,352,190,0
2026-08-17T02:27:44.0492618Z,160,0,352,194,0
2026-08-17T02:27:44.0542117Z,172,0,352,206,0
2026-08-17T02:27:44.0591579Z,174,0,353,209,0
2026-08-17T02:27:44.0643004Z,168,0,359,209,0
2026-08-17T02:27:44.0691704Z,166,0,362,210,0
2026-08-17T02:27:44.0740028Z,161,0,367,210,0
2026-08-17T02:27:44.0790838Z,156,0,372,210,0
2026-08-17T02:27:44.0840624Z,150,0,378,210,0
2026-08-17T02:27:44.0892557Z,144,0,384,210,0
2026-08-17T02:27:44.0943727Z,139,0,389,210,0
2026-08-17T02:27:44.0990528Z,137,0,392,211,0
2026-08-17T02:27:44.1043272Z,136,0,393,211,0
2026-08-17T02:27:44.1093709Z,136,0,393,211,0
2026-08-17T02:27:44.1144155Z,136,0,393,211,0
2026-08-17T02:27:44.1191058Z,136,0,393,211,0
2026-08-17T02:27:44.1245709Z,136,0,393,211,0
2026-08-17T02:27:44.1290105Z,136,0,393,211,0
2026-08-17T02:27:44.1344281Z,136,0,393,211,0
2026-08-17T02:27:44.1391796Z,136,0,393,211,0
2026-08-17T02:27:44.1440833Z,135,0,394,211,0
2026-08-17T02:27:44.149241Z,131,0,398,211,0
2026-08-17T02:27:44.1540152Z,131,0,398,211,0
2026-08-17T02:27:44.1591277Z,131,0,398,211,0
2026-08-17T02:27:44.163958Z,127,0,402,211,0
2026-08-17T02:27:44.1691468Z,126,0,403,211,0
2026-08-17T02:27:44.17427Z,126,0,403,211,0
2026-08-17T02:27:44.179357Z,118,0,411,211,0
2026-08-17T02:27:44.1840927Z,115,0,414,211,0
2026-08-17T02:27:44.1891553Z,113,0,416,211,0
2026-08-17T02:27:44.1942391Z,107,0,422,211,0
2026-08-17T02:27:44.1993281Z,101,0,428,211,0
2026-08-17T02:27:44.2044931Z,94,0,435,211,0
2026-08-17T02:27:44.2093275Z,94,0,435,211,0
2026-08-17T02:27:44.2140752Z,94,0,435,211,0
2026-08-17T02:27:44.2189293Z,94,0,435,211,0
2026-08-17T02:27:44.2239745Z,93,0,436,211,0
2026-08-17T02:27:44.2290005Z,87,0,442,211,0
2026-08-17T02:27:44.2343179Z,84,0,445,211,0
2026-08-17T02:27:44.2392913Z,83,0,446,211,0
2026-08-17T02:27:44.2442817Z,83,0,446,211,0
2026-08-17T02:27:44.2490461Z,83,0,446,211,0
2026-08-17T02:27:44.2553073Z,78,0,451,211,0
2026-08-17T02:27:44.2590261Z,76,0,453,211,0
2026-08-17T02:27:44.2640926Z,73,0,456,211,0
2026-08-17T02:27:44.2705448Z,69,0,460,211,0
2026-08-17T02:27:44.2740859Z,66,0,463,211,0
2026-08-17T02:27:44.2790061Z,63,0,466,211,0
2026-08-17T02:27:44.2839555Z,61,0,468,211,0
2026-08-17T02:27:44.2894007Z,51,0,478,211,0
2026-08-17T02:27:44.2944923Z,49,0,480,211,0
2026-08-17T02:27:44.2990603Z,49,0,480,211,0
2026-08-17T02:27:44.3045073Z,49,0,480,211,0
2026-08-17T02:27:44.3089913Z,49,0,480,211,0
2026-08-17T02:27:44.3140833Z,49,0,480,211,0
2026-08-17T02:27:44.3263785Z,49,0,480,211,0
2026-08-17T02:27:44.3291574Z,49,0,480,211,0
2026-08-17T02:27:44.334309Z,49,0,480,211,0
2026-08-17T02:27:44.3390787Z,49,0,480,211,0
2026-08-17T02:27:44.343968Z,49,0,480,211,0
2026-08-17T02:27:44.3490167Z,47,0,482,211,0
2026-08-17T02:27:44.3541773Z,44,0,485,211,0
2026-08-17T02:27:44.3592619Z,25,0,504,211,0
2026-08-17T02:27:44.3643179Z,19,0,510,211,0
2026-08-17T02:27:44.3690663Z,12,0,517,211,0
2026-08-17T02:27:44.3741608Z,8,0,521,211,0
2026-08-17T02:27:44.3793524Z,2,0,527,211,0
2026-08-17T02:27:44.3842613Z,0,0,529,211,0
2026-08-17T02:27:44.3894311Z,0,0,530,211,0
2026-08-17T02:27:44.3944033Z,0,0,530,211,0
2026-08-17T02:27:44.3994343Z,0,0,530,211,0
2026-08-17T02:27:44.4043587Z,0,0,530,211,0
2026-08-17T02:27:44.4093939Z,0,0,530,211,0
2026-08-17T02:27:44.4143329Z,0,0,530,211,0
2026-08-17T02:27:44.4189752Z,0,0,530,211,0
2026-08-17T02:27:44.424449Z,0,0,530,211,0
2026-08-17T02:27:44.4292024Z,0,0,530,211,0
2026-08-17T02:27:44.4340696Z,0,0,530,211,0
2026-08-17T02:27:44.4391015Z,0,0,530,211,0
2026-08-17T02:27:44.4444665Z,0,0,530,211,0
2026-08-17T02:27:44.4489813Z,0,0,530,211,0
2026-08-17T02:27:44.4542578Z,0,0,530,211,0
2026-08-17T02:27:44.4593225Z,0,0,530,211,0
2026-08-17T02:27:44.4641613Z,0,0,530,211,0
2026-08-17T02:27:44.4692476Z,0,0,530,211,0
2026-08-17T02:27:44.4743913Z,0,0,530,211,0
2026-08-17T02:27:44.4791969Z,0,0,530,211,0
2026-08-17T02:27:44.4841036Z,0,0,530,211,0
2026-08-17T02:27:44.4894015Z,0,0,530,211,0
2026-08-17T02:27:44.494285Z,0,0,530,211,0
2026-08-17T02:27:44.4990154Z,0,0,530,211,0
2026-08-17T02:27:44.50412Z,0,0,530,211,0
2026-08-17T02:27:44.5094166Z,0,0,530,211,0
2026-08-17T02:27:44.5143069Z,0,0,530,211,0
2026-08-17T02:27:44.5193944Z,0,0,530,211,0
2026-08-17T02:27:44.5244809Z,0,0,530,211,0
2026-08-17T02:27:44.5291742Z,0,0,530,211,0
2026-08-17T02:27:44.5341561Z,0,0,530,211,0
2026-08-17T02:27:44.5393916Z,0,0,530,211,0
2026-08-17T02:27:44.5443309Z,0,0,530,211,0
2026-08-17T02:27:44.5494386Z,0,0,530,211,0
2026-08-17T02:27:44.5544396Z,0,0,530,211,0
2026-08-17T02:27:44.5591611Z,0,0,530,211,0
2026-08-17T02:27:44.5643563Z,0,0,530,211,0
2026-08-17T02:27:44.5691064Z,0,0,530,211,0
2026-08-17T02:27:44.5740906Z,0,0,530,211,0
2026-08-17T02:27:44.5795967Z,0,0,530,211,0
2026-08-17T02:27:44.5844925Z,0,0,530,211,0
2026-08-17T02:27:44.5892488Z,0,0,530,211,0
2026-08-17T02:27:44.5944164Z,0,0,530,211,0
2026-08-17T02:27:44.5991753Z,0,0,530,211,0
2026-08-17T02:27:44.6041577Z,0,0,530,211,0
2026-08-17T02:27:44.6096165Z,0,0,530,211,0
2026-08-17T02:27:44.6144948Z,0,0,530,211,0
2026-08-17T02:27:44.6193168Z,0,0,530,211,0
2026-08-17T02:27:44.6245088Z,0,0,530,211,0
2026-08-17T02:27:44.6292589Z,0,0,530,211,0
2026-08-17T02:27:44.6343431Z,0,0,530,211,0
2026-08-17T02:27:44.6391203Z,0,0,530,211,0
2026-08-17T02:27:44.6440601Z,0,0,530,211,0
2026-08-17T02:27:44.6495298Z,0,0,530,211,0
2026-08-17T02:27:44.6543071Z,0,0,530,211,0
2026-08-17T02:27:44.6590587Z,0,0,530,211,0
2026-08-17T02:27:44.6645488Z,0,0,530,211,0
2026-08-17T02:27:44.6692242Z,0,0,530,211,0
2026-08-17T02:27:44.6746279Z,0,0,530,211,0
2026-08-17T02:27:44.6793736Z,0,0,530,211,0
2026-08-17T02:27:44.6841543Z,0,0,530,211,0
2026-08-17T02:27:44.6896551Z,0,0,530,211,0
2026-08-17T02:27:44.6940617Z,0,0,530,211,0
2026-08-17T02:27:44.6992157Z,0,0,530,211,0
2026-08-17T02:27:44.7042168Z,0,0,530,211,0
2026-08-17T02:27:44.709282Z,0,0,530,211,0
2026-08-17T02:27:44.714171Z,0,0,530,211,0
2026-08-17T02:27:44.7194354Z,0,0,530,211,0
2026-08-17T02:27:44.7244571Z,0,0,530,211,0
2026-08-17T02:27:44.7295394Z,0,0,530,211,0
2026-08-17T02:27:44.734329Z,0,0,530,211,0
2026-08-17T02:27:44.739072Z,0,0,530,211,0
2026-08-17T02:27:44.7445405Z,0,0,530,211,0
2026-08-17T02:27:44.749253Z,0,0,530,211,0
2026-08-17T02:27:44.7541096Z,0,0,530,211,0
2026-08-17T02:27:44.7593309Z,0,0,530,211,0
2026-08-17T02:27:44.7642666Z,0,0,530,211,0
2026-08-17T02:27:44.7690239Z,0,0,530,211,0
2026-08-17T02:27:44.7740608Z,0,0,530,211,0
2026-08-17T02:27:44.7796216Z,0,0,530,211,0
2026-08-17T02:27:44.7841234Z,0,0,530,211,0
2026-08-17T02:27:44.7898362Z,0,0,530,211,0
2026-08-17T02:27:44.7942315Z,0,0,530,211,0
2026-08-17T02:27:44.7998682Z,0,0,530,211,0
2026-08-17T02:27:44.8042373Z,0,0,530,211,0
2026-08-17T02:27:44.8099242Z,0,0,530,211,0
2026-08-17T02:27:44.8143324Z,0,0,530,211,0
2026-08-17T02:27:44.819071Z,0,0,530,211,0
2026-08-17T02:27:44.8244189Z,0,0,530,211,0
2026-08-17T02:27:44.8291677Z,0,0,530,211,0
2026-08-17T02:27:44.8340945Z,0,0,530,211,0
2026-08-17T02:27:44.8393116Z,0,0,530,211,0
2026-08-17T02:27:44.8443232Z,0,0,530,211,0
2026-08-17T02:27:44.8490363Z,0,0,530,211,0
2026-08-17T02:27:44.8543272Z,0,0,530,211,0
2026-08-17T02:27:44.8590127Z,0,0,530,211,0
2026-08-17T02:27:44.8644573Z,0,0,530,211,0
2026-08-17T02:27:44.8692267Z,0,0,530,211,0
2026-08-17T02:27:44.874057Z,0,0,530,211,0
2026-08-17T02:27:44.8793931Z,0,0,530,211,0
2026-08-17T02:27:44.8840606Z,0,0,530,211,0
2026-08-17T02:27:44.8893554Z,0,0,530,211,0
2026-08-17T02:27:44.8942383Z,0,0,530,211,0
2026-08-17T02:27:44.8995173Z,0,0,530,211,0
2026-08-17T02:27:44.9040443Z,0,0,530,211,0
2026-08-17T02:27:44.9092877Z,0,0,530,211,0
2026-08-17T02:27:44.9144062Z,0,0,530,211,0
2026-08-17T02:27:44.919143Z,0,0,530,211,0
2026-08-17T02:27:44.9245025Z,0,0,530,211,0
2026-08-17T02:27:44.9292667Z,0,0,530,211,0
2026-08-17T02:27:44.9341224Z,0,0,530,211,0
2026-08-17T02:27:44.9392074Z,0,0,530,211,0
2026-08-17T02:27:44.944191Z,0,0,530,211,0
2026-08-17T02:27:44.9495089Z,0,0,530,211,0
2026-08-17T02:27:44.9543298Z,0,0,530,211,0
2026-08-17T02:27:44.9590036Z,0,0,530,211,0
2026-08-17T02:27:44.9643305Z,0,0,530,211,0
2026-08-17T02:27:44.9690065Z,0,0,530,211,0
2026-08-17T02:27:44.9744767Z,0,0,530,211,0
2026-08-17T02:27:44.9791567Z,0,0,530,211,0
2026-08-17T02:27:44.9840967Z,0,0,530,211,0
2026-08-17T02:27:44.9893565Z,0,0,530,211,0
2026-08-17T02:27:44.9943129Z,0,0,530,211,0
2026-08-17T02:27:44.9995359Z,0,0,530,211,0
2026-08-17T02:27:45.0044167Z,0,0,530,211,0
2026-08-17T02:27:45.0090933Z,0,0,530,211,0
2026-08-17T02:27:45.0145329Z,0,0,530,211,0
2026-08-17T02:27:45.0192443Z,0,0,530,211,0
2026-08-17T02:27:45.0240189Z,0,0,530,211,0
2026-08-17T02:27:45.029482Z,0,0,530,211,0
2026-08-17T02:27:45.0342083Z,0,0,530,211,0
2026-08-17T02:27:45.0395494Z,0,0,530,211,0
2026-08-17T02:27:45.0444217Z,0,0,530,211,0
2026-08-17T02:27:45.0490966Z,0,0,530,211,0
2026-08-17T02:27:45.0546362Z,0,0,530,211,0
2026-08-17T02:27:45.0599442Z,0,0,530,211,0
2026-08-17T02:27:45.0645317Z,0,0,530,211,0
2026-08-17T02:27:45.0691987Z,0,0,530,211,0
2026-08-17T02:27:45.0741643Z,0,0,530,211,0
2026-08-17T02:27:45.0793942Z,0,0,530,211,0
2026-08-17T02:27:45.0843064Z,0,0,530,211,0
2026-08-17T02:27:45.0890563Z,0,0,530,211,0
2026-08-17T02:27:45.094354Z,0,0,530,211,0
2026-08-17T02:27:45.0995964Z,0,0,530,211,0
2026-08-17T02:27:45.1041788Z,0,0,530,211,0
2026-08-17T02:27:45.1092634Z,0,0,530,211,0
2026-08-17T02:27:45.1142205Z,0,0,530,211,0
2026-08-17T02:27:45.1193082Z,0,0,530,211,0
2026-08-17T02:27:45.1244109Z,0,0,530,211,0
2026-08-17T02:27:45.1291077Z,0,0,530,211,0
2026-08-17T02:27:45.1344791Z,0,0,530,211,0
2026-08-17T02:27:45.1391879Z,0,0,530,211,0
2026-08-17T02:27:45.144071Z,0,0,530,211,0
2026-08-17T02:27:45.1494874Z,0,0,530,211,0
2026-08-17T02:27:45.1542933Z,0,0,530,211,0
2026-08-17T02:27:45.1595258Z,0,0,530,211,0
2026-08-17T02:27:45.1645731Z,0,0,530,211,0
2026-08-17T02:27:45.1692536Z,0,0,530,211,0
2026-08-17T02:27:45.1741299Z,0,0,530,211,0
2026-08-17T02:27:45.1792196Z,0,0,530,211,0
2026-08-17T02:27:45.1841418Z,0,0,530,211,0
2026-08-17T02:27:45.1896137Z,0,0,530,211,0
2026-08-17T02:27:45.1946632Z,0,0,530,211,0
2026-08-17T02:27:45.199364Z,0,0,530,211,0
2026-08-17T02:27:45.2042805Z,0,0,530,211,0
2026-08-17T02:27:45.2095961Z,0,0,530,211,0
2026-08-17T02:27:45.2142384Z,0,0,530,211,0
2026-08-17T02:27:45.2194263Z,0,0,530,211,0
2026-08-17T02:27:45.2246742Z,0,0,530,211,0
2026-08-17T02:27:45.2293672Z,0,0,530,211,0
2026-08-17T02:27:45.2343616Z,0,0,530,211,0
2026-08-17T02:27:45.2390729Z,0,0,530,211,0
2026-08-17T02:27:45.2444976Z,0,0,530,211,0
2026-08-17T02:27:45.2492194Z,0,0,530,211,0
2026-08-17T02:27:45.2547814Z,0,0,530,211,0
2026-08-17T02:27:45.2594489Z,0,0,530,211,0
2026-08-17T02:27:45.2647226Z,0,0,530,211,0
2026-08-17T02:27:45.2694337Z,0,0,530,211,0
2026-08-17T02:27:45.274259Z,0,0,530,211,0
2026-08-17T02:27:45.2797562Z,0,0,530,211,0
2026-08-17T02:27:45.2841232Z,0,0,530,211,0
2026-08-17T02:27:45.2897756Z,0,0,530,211,0
2026-08-17T02:27:45.2942018Z,0,0,530,211,0
2026-08-17T02:27:45.2994124Z,0,0,530,211,0
2026-08-17T02:27:45.3041857Z,0,0,530,211,0
2026-08-17T02:27:45.3098154Z,0,0,530,211,0
2026-08-17T02:27:45.3142471Z,0,0,530,211,0
2026-08-17T02:27:45.3194564Z,0,0,530,211,0
2026-08-17T02:27:45.3249137Z,0,0,530,211,0
2026-08-17T02:27:45.3291126Z,0,0,530,211,0
2026-08-17T02:27:45.3345055Z,0,0,530,211,0
2026-08-17T02:27:45.339204Z,0,0,530,211,0
2026-08-17T02:27:45.3440896Z,0,0,530,211,0
2026-08-17T02:27:45.3493182Z,0,0,530,211,0
2026-08-17T02:27:45.3543782Z,0,0,530,211,0
2026-08-17T02:27:45.359071Z,0,0,530,211,0
2026-08-17T02:27:45.3642725Z,0,0,530,211,0
2026-08-17T02:27:45.3695351Z,0,0,530,211,0
2026-08-17T02:27:45.3744859Z,0,0,530,211,0
2026-08-17T02:27:45.3793009Z,0,0,530,211,0
2026-08-17T02:27:45.3842472Z,0,0,530,211,0
2026-08-17T02:27:45.3895015Z,0,0,530,211,0
2026-08-17T02:27:45.3941494Z,0,0,530,211,0
2026-08-17T02:27:45.3994154Z,0,0,530,211,0
2026-08-17T02:27:45.4043232Z,0,0,530,211,0
2026-08-17T02:27:45.4090783Z,0,0,530,211,0
2026-08-17T02:27:45.4140512Z,0,0,530,211,0
2026-08-17T02:27:45.4193128Z,0,0,530,211,0
2026-08-17T02:27:45.4243364Z,0,0,530,211,0
2026-08-17T02:27:45.4292046Z,0,0,530,211,0
2026-08-17T02:27:45.4343219Z,0,0,530,211,0
2026-08-17T02:27:45.4396622Z,0,0,530,211,0
2026-08-17T02:27:45.4440279Z,0,0,530,211,0
2026-08-17T02:27:45.4492969Z,0,0,530,211,0
2026-08-17T02:27:45.4543673Z,0,0,530,211,0
2026-08-17T02:27:45.459044Z,0,0,530,211,0
2026-08-17T02:27:45.4644714Z,0,0,530,211,0
2026-08-17T02:27:45.4694392Z,0,0,530,211,0
2026-08-17T02:27:45.4742794Z,0,0,530,211,0
2026-08-17T02:27:45.4793343Z,0,0,530,211,0
2026-08-17T02:27:45.4841511Z,0,0,530,211,0
2026-08-17T02:27:45.4893957Z,0,0,530,211,0
2026-08-17T02:27:45.4944222Z,0,0,530,211,0
2026-08-17T02:27:45.4991357Z,0,0,530,211,0
2026-08-17T02:27:45.504099Z,0,0,530,211,0
2026-08-17T02:27:45.5093277Z,0,0,530,211,0
2026-08-17T02:27:45.5141498Z,0,0,530,211,0
2026-08-17T02:27:45.5193887Z,0,0,530,211,0
2026-08-17T02:27:45.5244557Z,0,0,530,211,0
2026-08-17T02:27:45.5291535Z,0,0,530,211,0
